name,pos_1_names,pos_1_level,pos_1_troop_amount,pos_2_names,pos_2_level,pos_2_troop_amount,pos_3_names,pos_3_level,pos_3_troop_amount,pos_4_names,pos_4_level,pos_4_troop_amount,pos_5_names,pos_5_level,pos_5_troop_amount,pos_6_names,pos_6_level,pos_6_troop_amount
group3,"hero_008,hero_108",11,0.9,"hero_405,hero_009,hero_202",11,0.9,,,,,,,"hero_109,hero_211,hero_110,hero_105",11,0.9,,,
group3,"hero_109,hero_211,hero_110,hero_105",11,0.9,"hero_008,hero_108",11,0.9,,,,,,,"hero_405,hero_009,hero_202",11,0.9,,,
group3,"hero_008,hero_108",11,0.9,"hero_109,hero_211,hero_110,hero_105",11,0.9,,,,,,,"hero_405,hero_009,hero_202",11,0.9,,,
group3,"hero_405,hero_009,hero_202",11,0.9,,,,"hero_109,hero_211,hero_110,hero_105",11,0.9,,,,"hero_008,hero_108",11,0.9,,,
group3,"hero_405,hero_009,hero_202",11,0.9,,,,"hero_008,hero_108",11,0.9,,,,"hero_109,hero_211,hero_110,hero_105",11,0.9,,,
group3,"hero_109,hero_211,hero_110,hero_105",11,0.9,,,,"hero_405,hero_009,hero_202",11,0.9,,,,"hero_008,hero_108",11,0.9,,,
group3,"hero_008,hero_108",11,0.9,,,,"hero_405,hero_009,hero_202",11,0.9,,,,"hero_109,hero_211,hero_110,hero_105",11,0.9,,,
group3,"hero_109,hero_211,hero_110,hero_105",11,0.9,,,,"hero_008,hero_108",11,0.9,,,,"hero_405,hero_009,hero_202",11,0.9,,,
group3,"hero_008,hero_108",11,0.9,,,,"hero_109,hero_211,hero_110,hero_105",11,0.9,,,,"hero_405,hero_009,hero_202",11,0.9,,,
group3,,,,"hero_405,hero_009,hero_202",11,0.9,,,,"hero_109,hero_211,hero_110,hero_105",11,0.9,,,,"hero_008,hero_108",11,0.9
group3,,,,"hero_405,hero_009,hero_202",11,0.9,,,,"hero_008,hero_108",11,0.9,,,,"hero_109,hero_211,hero_110,hero_105",11,0.9
group3,,,,"hero_109,hero_211,hero_110,hero_105",11,0.9,,,,"hero_405,hero_009,hero_202",11,0.9,,,,"hero_008,hero_108",11,0.9
group3,,,,"hero_008,hero_108",11,0.9,,,,"hero_405,hero_009,hero_202",11,0.9,,,,"hero_109,hero_211,hero_110,hero_105",11,0.9
group3,,,,"hero_109,hero_211,hero_110,hero_105",11,0.9,,,,"hero_008,hero_108",11,0.9,,,,"hero_405,hero_009,hero_202",11,0.9
group3,,,,"hero_008,hero_108",11,0.9,,,,"hero_109,hero_211,hero_110,hero_105",11,0.9,,,,"hero_405,hero_009,hero_202",11,0.9
group4,"hero_101,hero_007",1,0.95,,,,"hero_008,hero_108",16,0.95,,,,"hero_106,hero_111,hero_207",6,0.95,,,
group4,"hero_101,hero_007",1,0.95,,,,"hero_109,hero_211,hero_110,hero_105,hero_012",16,0.95,,,,"hero_106,hero_111,hero_207",6,0.95,,,
group4,"hero_101,hero_007",1,0.95,,,,"hero_405,hero_009,hero_202,hero_004",16,0.95,,,,"hero_106,hero_111,hero_207",6,0.95,,,
group4,,,,"hero_101,hero_007",1,0.95,,,,"hero_008,hero_108",16,0.95,,,,"hero_106,hero_111,hero_207",6,0.95
group4,,,,"hero_101,hero_007",1,0.95,,,,"hero_109,hero_211,hero_110,hero_105,hero_012",16,0.95,,,,"hero_106,hero_111,hero_207",6,0.95
group4,,,,"hero_101,hero_007",1,0.95,,,,"hero_405,hero_009,hero_202,hero_004",16,0.95,,,,"hero_106,hero_111,hero_207",6,0.95
group4,,,,"hero_101,hero_007",1,0.95,"hero_008,hero_108",16,0.95,"hero_106,hero_111,hero_207",6,0.95,,,,,,
group4,,,,"hero_101,hero_007",1,0.95,"hero_109,hero_211,hero_110,hero_105,hero_012",16,0.95,"hero_106,hero_111,hero_207",6,0.95,,,,,,
group4,,,,"hero_101,hero_007",1,0.95,"hero_405,hero_009,hero_202,hero_004",16,0.95,"hero_106,hero_111,hero_207",6,0.95,,,,,,
group4,"hero_008,hero_108",16,0.95,,,,"hero_106,hero_111,hero_207",6,0.95,"hero_101,hero_007",1,0.95,,,,,,
group4,"hero_109,hero_211,hero_110,hero_105,hero_012",16,0.95,,,,"hero_106,hero_111,hero_207",6,0.95,"hero_101,hero_007",1,0.95,,,,,,
group4,"hero_405,hero_009,hero_202,hero_004",16,0.95,,,,"hero_106,hero_111,hero_207",6,0.95,"hero_101,hero_007",1,0.95,,,,,,
group4,,,,"hero_106,hero_111,hero_207",6,0.95,"hero_008,hero_108",16,0.95,,,,,,,"hero_101,hero_007",1,0.95
group4,,,,"hero_106,hero_111,hero_207",6,0.95,"hero_109,hero_211,hero_110,hero_105,hero_012",16,0.95,,,,,,,"hero_101,hero_007",1,0.95
group4,,,,"hero_106,hero_111,hero_207",6,0.95,"hero_405,hero_009,hero_202,hero_004",16,0.95,,,,,,,"hero_101,hero_007",1,0.95
group4,"hero_106,hero_111,hero_207",6,0.95,,,,"hero_101,hero_007",1,0.95,,,,"hero_008,hero_108",16,0.95,,,
group4,"hero_106,hero_111,hero_207",6,0.95,,,,"hero_101,hero_007",1,0.95,,,,"hero_109,hero_211,hero_110,hero_105,hero_012",16,0.95,,,
group4,"hero_106,hero_111,hero_207",6,0.95,,,,"hero_101,hero_007",1,0.95,,,,"hero_405,hero_009,hero_202,hero_004",16,0.95,,,
group5,hero_107,6,1,"hero_011,hero_010,hero_104,hero_306",11,1,"hero_109,hero_211,hero_110,hero_105,hero_012",21,1,,,,,,,,,
group5,"hero_204,hero_210,hero_006",6,1,"hero_106,hero_111,hero_207,hero_307",11,1,"hero_405,hero_009,hero_202,hero_004,hero_208",21,1,,,,,,,,,
group5,"hero_101,hero_007",6,1,"hero_201,hero_203,hero_005,hero_112",11,1,"hero_008,hero_108,hero_206",21,1,,,,,,,,,
group5,"hero_204,hero_210,hero_006",6,1,"hero_106,hero_111,hero_207,hero_307",11,1,"hero_008,hero_108,hero_206",21,1,,,,,,,,,
group5,"hero_101,hero_007",6,1,"hero_201,hero_203,hero_005,hero_112",11,1,"hero_109,hero_211,hero_110,hero_105,hero_012",21,1,,,,,,,,,
group5,hero_107,6,1,"hero_011,hero_010,hero_104,hero_306",11,1,"hero_405,hero_009,hero_202,hero_004,hero_208",21,1,,,,,,,,,
group5,"hero_101,hero_007",6,1,"hero_201,hero_203,hero_005,hero_112",11,1,"hero_109,hero_211,hero_110,hero_105,hero_012",21,1,,,,,,,,,
group5,hero_107,6,1,"hero_011,hero_010,hero_104,hero_306",11,1,"hero_405,hero_009,hero_202,hero_004,hero_208",21,1,,,,,,,,,
group5,"hero_204,hero_210,hero_006",6,1,"hero_106,hero_111,hero_207,hero_307",11,1,"hero_008,hero_108,hero_206",21,1,,,,,,,,,
group5,"hero_101,hero_007",6,1,"hero_201,hero_203,hero_005,hero_112",11,1,"hero_008,hero_108,hero_206",21,1,,,,,,,,,
group5,hero_107,6,1,"hero_011,hero_010,hero_104,hero_306",11,1,"hero_109,hero_211,hero_110,hero_105,hero_012",21,1,,,,,,,,,
group5,"hero_204,hero_210,hero_006",6,1,"hero_106,hero_111,hero_207,hero_307",11,1,"hero_405,hero_009,hero_202,hero_004,hero_208",21,1,,,,,,,,,
group5,"hero_008,hero_108,hero_206",21,1,"hero_011,hero_010,hero_104,hero_306",11,1,"hero_204,hero_210,hero_006",6,1,,,,,,,,,
group5,"hero_109,hero_211,hero_110,hero_105,hero_012",21,1,"hero_106,hero_111,hero_207,hero_307",11,1,"hero_101,hero_007",6,1,,,,,,,,,
group5,"hero_405,hero_009,hero_202,hero_004,hero_208",21,1,"hero_201,hero_203,hero_005,hero_112",11,1,hero_107,6,1,,,,,,,,,
group5,"hero_405,hero_009,hero_202,hero_004,hero_208",21,0.9,"hero_405,hero_009,hero_202,hero_004,hero_208",21,0.9,"hero_201,hero_203,hero_005,hero_112",11,0.9,hero_107,6,0.9,,,,,,
group5,"hero_008,hero_108,hero_206",21,0.9,"hero_008,hero_108,hero_206",21,0.9,"hero_011,hero_010,hero_104,hero_306",11,0.9,"hero_204,hero_210,hero_006",6,0.9,,,,,,
group5,"hero_109,hero_211,hero_110,hero_105,hero_012",21,0.9,"hero_109,hero_211,hero_110,hero_105,hero_012",21,0.9,"hero_106,hero_111,hero_207,hero_307",11,0.9,"hero_101,hero_007",6,0.9,,,,,,
group5,"hero_008,hero_108,hero_206",21,0.9,"hero_405,hero_009,hero_202,hero_004,hero_208",21,0.9,"hero_201,hero_203,hero_005,hero_112",11,0.9,hero_107,6,0.9,,,,,,
group5,"hero_109,hero_211,hero_110,hero_105,hero_012",21,0.9,"hero_008,hero_108,hero_206",21,0.9,"hero_011,hero_010,hero_104,hero_306",11,0.9,"hero_204,hero_210,hero_006",6,0.9,,,,,,
group5,"hero_405,hero_009,hero_202,hero_004,hero_208",21,0.9,"hero_109,hero_211,hero_110,hero_105,hero_012",21,0.9,"hero_106,hero_111,hero_207,hero_307",11,0.9,"hero_101,hero_007",6,0.9,,,,,,
group6,hero_107,11,1,"hero_405,hero_009,hero_202,hero_004,hero_208,hero_003,hero_303",26,1,"hero_106,hero_111,hero_207,hero_307,hero_205,hero_001",16,1,"hero_405,hero_009,hero_202,hero_004,hero_208,hero_003,hero_303",26,1,,,,,,
group6,"hero_204,hero_210,hero_006",11,1,"hero_008,hero_108,hero_206",26,1,"hero_201,hero_203,hero_005,hero_112",16,1,"hero_008,hero_108,hero_206",26,1,,,,,,
group6,"hero_101,hero_007,hero_305",11,1,"hero_109,hero_211,hero_110,hero_105,hero_012",26,1,"hero_011,hero_010,hero_104,hero_306,hero_302",16,1,"hero_109,hero_211,hero_110,hero_105,hero_012",26,1,,,,,,
group6,"hero_405,hero_009,hero_202,hero_004,hero_208,hero_003,hero_303",26,1,hero_107,11,1,"hero_405,hero_009,hero_202,hero_004,hero_208,hero_003,hero_303",26,1,"hero_106,hero_111,hero_207,hero_307,hero_205,hero_001",16,1,,,,,,
group6,"hero_008,hero_108,hero_206",26,1,"hero_204,hero_210,hero_006",11,1,"hero_008,hero_108,hero_206",26,1,"hero_201,hero_203,hero_005,hero_112",16,1,,,,,,
group6,"hero_109,hero_211,hero_110,hero_105,hero_012",26,1,"hero_101,hero_007,hero_305",11,1,"hero_109,hero_211,hero_110,hero_105,hero_012",26,1,"hero_011,hero_010,hero_104,hero_306,hero_302",16,1,,,,,,
group6,"hero_405,hero_009,hero_202,hero_004,hero_208,hero_003,hero_303",26,1,"hero_106,hero_111,hero_207,hero_307,hero_205,hero_001",16,1,hero_107,11,1,"hero_405,hero_009,hero_202,hero_004,hero_208,hero_003,hero_303",26,1,,,,,,
group6,"hero_008,hero_108,hero_206",26,1,"hero_201,hero_203,hero_005,hero_112",16,1,"hero_204,hero_210,hero_006",11,1,"hero_008,hero_108,hero_206",26,1,,,,,,
group6,"hero_109,hero_211,hero_110,hero_105,hero_012",26,1,"hero_011,hero_010,hero_104,hero_306,hero_302",16,1,"hero_101,hero_007,hero_305",11,1,"hero_109,hero_211,hero_110,hero_105,hero_012",26,1,,,,,,
group6,"hero_106,hero_111,hero_207,hero_307,hero_205,hero_001",16,1,"hero_405,hero_009,hero_202,hero_004,hero_208,hero_003,hero_303",26,1,"hero_405,hero_009,hero_202,hero_004,hero_208,hero_003,hero_303",26,1,hero_107,11,1,,,,,,
group6,"hero_201,hero_203,hero_005,hero_112",16,1,"hero_008,hero_108,hero_206",26,1,"hero_008,hero_108,hero_206",26,1,"hero_204,hero_210,hero_006",11,1,,,,,,
group6,"hero_011,hero_010,hero_104,hero_306,hero_302",16,1,"hero_109,hero_211,hero_110,hero_105,hero_012",26,1,"hero_109,hero_211,hero_110,hero_105,hero_012",26,1,"hero_101,hero_007,hero_305",11,1,,,,,,
group6,hero_107,11,1,"hero_109,hero_211,hero_110,hero_105,hero_012",26,1,"hero_106,hero_111,hero_207,hero_307,hero_205,hero_001",16,1,"hero_109,hero_211,hero_110,hero_105,hero_012",26,1,,,,,,
group6,"hero_204,hero_210,hero_006",11,1,"hero_405,hero_009,hero_202,hero_004,hero_208,hero_003,hero_303",26,1,"hero_201,hero_203,hero_005,hero_112",16,1,"hero_405,hero_009,hero_202,hero_004,hero_208,hero_003,hero_303",26,1,,,,,,
group6,"hero_101,hero_007,hero_305",11,1,"hero_008,hero_108,hero_206",26,1,"hero_011,hero_010,hero_104,hero_306,hero_302",16,1,"hero_008,hero_108,hero_206",26,1,,,,,,
group6,"hero_109,hero_211,hero_110,hero_105,hero_012",26,1,hero_107,11,1,"hero_109,hero_211,hero_110,hero_105,hero_012",26,1,"hero_106,hero_111,hero_207,hero_307,hero_205,hero_001",16,1,,,,,,
group6,"hero_405,hero_009,hero_202,hero_004,hero_208,hero_003,hero_303",26,1,"hero_204,hero_210,hero_006",11,1,"hero_405,hero_009,hero_202,hero_004,hero_208,hero_003,hero_303",26,1,"hero_201,hero_203,hero_005,hero_112",16,1,,,,,,
group6,"hero_008,hero_108,hero_206",26,1,"hero_101,hero_007,hero_305",11,1,"hero_008,hero_108,hero_206",26,1,"hero_011,hero_010,hero_104,hero_306,hero_302",16,1,,,,,,
group6,"hero_109,hero_211,hero_110,hero_105,hero_012",26,1,"hero_106,hero_111,hero_207,hero_307,hero_205,hero_001",16,1,hero_107,11,1,"hero_109,hero_211,hero_110,hero_105,hero_012",26,1,,,,,,
group6,"hero_405,hero_009,hero_202,hero_004,hero_208,hero_003,hero_303",26,1,"hero_201,hero_203,hero_005,hero_112",16,1,"hero_204,hero_210,hero_006",11,1,"hero_405,hero_009,hero_202,hero_004,hero_208,hero_003,hero_303",26,1,,,,,,
group6,"hero_008,hero_108,hero_206",26,1,"hero_011,hero_010,hero_104,hero_306,hero_302",16,1,"hero_101,hero_007,hero_305",11,1,"hero_008,hero_108,hero_206",26,1,,,,,,
group6,"hero_106,hero_111,hero_207,hero_307,hero_205,hero_001",16,1,"hero_109,hero_211,hero_110,hero_105,hero_012",26,1,"hero_109,hero_211,hero_110,hero_105,hero_012",26,1,hero_107,11,1,,,,,,
group6,"hero_201,hero_203,hero_005,hero_112",16,1,"hero_405,hero_009,hero_202,hero_004,hero_208,hero_003,hero_303",26,1,"hero_405,hero_009,hero_202,hero_004,hero_208,hero_003,hero_303",26,1,"hero_204,hero_210,hero_006",11,1,,,,,,
group6,"hero_011,hero_010,hero_104,hero_306,hero_302",16,1,"hero_008,hero_108,hero_206",26,1,"hero_008,hero_108,hero_206",26,1,"hero_101,hero_007,hero_305",11,1,,,,,,
group6,,,,,,,hero_107,11,1,"hero_405,hero_009,hero_202,hero_004,hero_208,hero_003,hero_303",26,1,"hero_106,hero_111,hero_207,hero_307,hero_205,hero_001",16,1,"hero_405,hero_009,hero_202,hero_004,hero_208,hero_003,hero_303",26,1
group6,,,,,,,"hero_204,hero_210,hero_006",11,1,"hero_008,hero_108,hero_206",26,1,"hero_201,hero_203,hero_005,hero_112",16,1,"hero_008,hero_108,hero_206",26,1
group6,,,,,,,"hero_101,hero_007,hero_305",11,1,"hero_109,hero_211,hero_110,hero_105,hero_012",26,1,"hero_011,hero_010,hero_104,hero_306,hero_302",16,1,"hero_109,hero_211,hero_110,hero_105,hero_012",26,1
group6,,,,,,,"hero_405,hero_009,hero_202,hero_004,hero_208,hero_003,hero_303",26,1,hero_107,11,1,"hero_405,hero_009,hero_202,hero_004,hero_208,hero_003,hero_303",26,1,"hero_106,hero_111,hero_207,hero_307,hero_205,hero_001",16,1
group6,,,,,,,"hero_008,hero_108,hero_206",26,1,"hero_204,hero_210,hero_006",11,1,"hero_008,hero_108,hero_206",26,1,"hero_201,hero_203,hero_005,hero_112",16,1
group6,,,,,,,"hero_109,hero_211,hero_110,hero_105,hero_012",26,1,"hero_101,hero_007,hero_305",11,1,"hero_109,hero_211,hero_110,hero_105,hero_012",26,1,"hero_011,hero_010,hero_104,hero_306,hero_302",16,1
group6,,,,,,,"hero_405,hero_009,hero_202,hero_004,hero_208,hero_003,hero_303",26,1,"hero_106,hero_111,hero_207,hero_307,hero_205,hero_001",16,1,hero_107,11,1,"hero_405,hero_009,hero_202,hero_004,hero_208,hero_003,hero_303",26,1
group6,,,,,,,"hero_008,hero_108,hero_206",26,1,"hero_201,hero_203,hero_005,hero_112",16,1,"hero_204,hero_210,hero_006",11,1,"hero_008,hero_108,hero_206",26,1
group6,,,,,,,"hero_109,hero_211,hero_110,hero_105,hero_012",26,1,"hero_011,hero_010,hero_104,hero_306,hero_302",16,1,"hero_101,hero_007,hero_305",11,1,"hero_109,hero_211,hero_110,hero_105,hero_012",26,1
group6,,,,,,,"hero_106,hero_111,hero_207,hero_307,hero_205,hero_001",16,1,"hero_405,hero_009,hero_202,hero_004,hero_208,hero_003,hero_303",26,1,"hero_405,hero_009,hero_202,hero_004,hero_208,hero_003,hero_303",26,1,hero_107,11,1
group6,,,,,,,"hero_201,hero_203,hero_005,hero_112",16,1,"hero_008,hero_108,hero_206",26,1,"hero_008,hero_108,hero_206",26,1,"hero_204,hero_210,hero_006",11,1
group6,,,,,,,"hero_011,hero_010,hero_104,hero_306,hero_302",16,1,"hero_109,hero_211,hero_110,hero_105,hero_012",26,1,"hero_109,hero_211,hero_110,hero_105,hero_012",26,1,"hero_101,hero_007,hero_305",11,1
group6,,,,,,,hero_107,11,1,"hero_109,hero_211,hero_110,hero_105,hero_012",26,1,"hero_106,hero_111,hero_207,hero_307,hero_205,hero_001",16,1,"hero_109,hero_211,hero_110,hero_105,hero_012",26,1
group6,,,,,,,"hero_204,hero_210,hero_006",11,1,"hero_405,hero_009,hero_202,hero_004,hero_208,hero_003,hero_303",26,1,"hero_201,hero_203,hero_005,hero_112",16,1,"hero_405,hero_009,hero_202,hero_004,hero_208,hero_003,hero_303",26,1
group6,,,,,,,"hero_101,hero_007,hero_305",11,1,"hero_008,hero_108,hero_206",26,1,"hero_011,hero_010,hero_104,hero_306,hero_302",16,1,"hero_008,hero_108,hero_206",26,1
group6,,,,,,,"hero_109,hero_211,hero_110,hero_105,hero_012",26,1,hero_107,11,1,"hero_109,hero_211,hero_110,hero_105,hero_012",26,1,"hero_106,hero_111,hero_207,hero_307,hero_205,hero_001",16,1
group6,,,,,,,"hero_405,hero_009,hero_202,hero_004,hero_208,hero_003,hero_303",26,1,"hero_204,hero_210,hero_006",11,1,"hero_405,hero_009,hero_202,hero_004,hero_208,hero_003,hero_303",26,1,"hero_201,hero_203,hero_005,hero_112",16,1
group6,,,,,,,"hero_008,hero_108,hero_206",26,1,"hero_101,hero_007,hero_305",11,1,"hero_008,hero_108,hero_206",26,1,"hero_011,hero_010,hero_104,hero_306,hero_302",16,1
group6,,,,,,,"hero_109,hero_211,hero_110,hero_105,hero_012",26,1,"hero_106,hero_111,hero_207,hero_307,hero_205,hero_001",16,1,hero_107,11,1,"hero_109,hero_211,hero_110,hero_105,hero_012",26,1
group6,,,,,,,"hero_405,hero_009,hero_202,hero_004,hero_208,hero_003,hero_303",26,1,"hero_201,hero_203,hero_005,hero_112",16,1,"hero_204,hero_210,hero_006",11,1,"hero_405,hero_009,hero_202,hero_004,hero_208,hero_003,hero_303",26,1
group6,,,,,,,"hero_008,hero_108,hero_206",26,1,"hero_011,hero_010,hero_104,hero_306,hero_302",16,1,"hero_101,hero_007,hero_305",11,1,"hero_008,hero_108,hero_206",26,1
group6,,,,,,,"hero_106,hero_111,hero_207,hero_307,hero_205,hero_001",16,1,"hero_109,hero_211,hero_110,hero_105,hero_012",26,1,"hero_109,hero_211,hero_110,hero_105,hero_012",26,1,hero_107,11,1
group6,,,,,,,"hero_201,hero_203,hero_005,hero_112",16,1,"hero_405,hero_009,hero_202,hero_004,hero_208,hero_003,hero_303",26,1,"hero_405,hero_009,hero_202,hero_004,hero_208,hero_003,hero_303",26,1,"hero_204,hero_210,hero_006",11,1
group6,,,,,,,"hero_011,hero_010,hero_104,hero_306,hero_302",16,1,"hero_008,hero_108,hero_206",26,1,"hero_008,hero_108,hero_206",26,1,"hero_101,hero_007,hero_305",11,1
group6,hero_107,11,1,"hero_405,hero_009,hero_202,hero_004,hero_208,hero_003,hero_303",26,1,,,,,,,"hero_106,hero_111,hero_207,hero_307,hero_205,hero_001",16,1,"hero_405,hero_009,hero_202,hero_004,hero_208,hero_003,hero_303",26,1
group6,"hero_204,hero_210,hero_006",11,1,"hero_008,hero_108,hero_206",26,1,,,,,,,"hero_201,hero_203,hero_005,hero_112",16,1,"hero_008,hero_108,hero_206",26,1
group6,"hero_101,hero_007,hero_305",11,1,"hero_109,hero_211,hero_110,hero_105,hero_012",26,1,,,,,,,"hero_011,hero_010,hero_104,hero_306,hero_302",16,1,"hero_109,hero_211,hero_110,hero_105,hero_012",26,1
group6,"hero_405,hero_009,hero_202,hero_004,hero_208,hero_003,hero_303",26,1,hero_107,11,1,,,,,,,"hero_405,hero_009,hero_202,hero_004,hero_208,hero_003,hero_303",26,1,"hero_106,hero_111,hero_207,hero_307,hero_205,hero_001",16,1
group6,"hero_008,hero_108,hero_206",26,1,"hero_204,hero_210,hero_006",11,1,,,,,,,"hero_008,hero_108,hero_206",26,1,"hero_201,hero_203,hero_005,hero_112",16,1
group6,"hero_109,hero_211,hero_110,hero_105,hero_012",26,1,"hero_101,hero_007,hero_305",11,1,,,,,,,"hero_109,hero_211,hero_110,hero_105,hero_012",26,1,"hero_011,hero_010,hero_104,hero_306,hero_302",16,1
group6,"hero_405,hero_009,hero_202,hero_004,hero_208,hero_003,hero_303",26,1,"hero_106,hero_111,hero_207,hero_307,hero_205,hero_001",16,1,,,,,,,hero_107,11,1,"hero_405,hero_009,hero_202,hero_004,hero_208,hero_003,hero_303",26,1
group6,"hero_008,hero_108,hero_206",26,1,"hero_201,hero_203,hero_005,hero_112",16,1,,,,,,,"hero_204,hero_210,hero_006",11,1,"hero_008,hero_108,hero_206",26,1
group6,"hero_109,hero_211,hero_110,hero_105,hero_012",26,1,"hero_011,hero_010,hero_104,hero_306,hero_302",16,1,,,,,,,"hero_101,hero_007,hero_305",11,1,"hero_109,hero_211,hero_110,hero_105,hero_012",26,1
group6,"hero_106,hero_111,hero_207,hero_307,hero_205,hero_001",16,1,"hero_405,hero_009,hero_202,hero_004,hero_208,hero_003,hero_303",26,1,,,,,,,"hero_405,hero_009,hero_202,hero_004,hero_208,hero_003,hero_303",26,1,hero_107,11,1
group6,"hero_201,hero_203,hero_005,hero_112",16,1,"hero_008,hero_108,hero_206",26,1,,,,,,,"hero_008,hero_108,hero_206",26,1,"hero_204,hero_210,hero_006",11,1
group6,"hero_011,hero_010,hero_104,hero_306,hero_302",16,1,"hero_109,hero_211,hero_110,hero_105,hero_012",26,1,,,,,,,"hero_109,hero_211,hero_110,hero_105,hero_012",26,1,"hero_101,hero_007,hero_305",11,1
group6,hero_107,11,1,"hero_109,hero_211,hero_110,hero_105,hero_012",26,1,,,,,,,"hero_106,hero_111,hero_207,hero_307,hero_205,hero_001",16,1,"hero_109,hero_211,hero_110,hero_105,hero_012",26,1
group6,"hero_204,hero_210,hero_006",11,1,"hero_405,hero_009,hero_202,hero_004,hero_208,hero_003,hero_303",26,1,,,,,,,"hero_201,hero_203,hero_005,hero_112",16,1,"hero_405,hero_009,hero_202,hero_004,hero_208,hero_003,hero_303",26,1
group6,"hero_101,hero_007,hero_305",11,1,"hero_008,hero_108,hero_206",26,1,,,,,,,"hero_011,hero_010,hero_104,hero_306,hero_302",16,1,"hero_008,hero_108,hero_206",26,1
group6,"hero_109,hero_211,hero_110,hero_105,hero_012",26,1,hero_107,11,1,,,,,,,"hero_109,hero_211,hero_110,hero_105,hero_012",26,1,"hero_106,hero_111,hero_207,hero_307,hero_205,hero_001",16,1
group6,"hero_405,hero_009,hero_202,hero_004,hero_208,hero_003,hero_303",26,1,"hero_204,hero_210,hero_006",11,1,,,,,,,"hero_405,hero_009,hero_202,hero_004,hero_208,hero_003,hero_303",26,1,"hero_201,hero_203,hero_005,hero_112",16,1
group6,"hero_008,hero_108,hero_206",26,1,"hero_101,hero_007,hero_305",11,1,,,,,,,"hero_008,hero_108,hero_206",26,1,"hero_011,hero_010,hero_104,hero_306,hero_302",16,1
group6,"hero_109,hero_211,hero_110,hero_105,hero_012",26,1,"hero_106,hero_111,hero_207,hero_307,hero_205,hero_001",16,1,,,,,,,hero_107,11,1,"hero_109,hero_211,hero_110,hero_105,hero_012",26,1
group6,"hero_405,hero_009,hero_202,hero_004,hero_208,hero_003,hero_303",26,1,"hero_201,hero_203,hero_005,hero_112",16,1,,,,,,,"hero_204,hero_210,hero_006",11,1,"hero_405,hero_009,hero_202,hero_004,hero_208,hero_003,hero_303",26,1
