name,force,interval,gem,gold,lumber,marble,steel,food,crystal
tribute_53,175,3,0,4,6800,0,1400,1400,0
tribute_54,175,3,0,4,1400,0,1400,1400,0
tribute_55,175,3,0,4,1400,0,6800,1400,0
tribute_56,175,3,0,4,1400,0,1400,2700,0
tribute_57,175,3,0,4,6800,0,1400,1400,0
tribute_58,175,3,0,4,1400,0,1400,1400,0
tribute_59,175,3,0,4,6800,0,1400,1400,0
tribute_60,175,3,0,4,1400,0,1400,1400,0
tribute_61,175,3,0,4,1400,0,6800,1400,0
tribute_62,175,3,0,4,1400,0,1400,2700,0
tribute_63,175,3,0,4,6800,0,1400,1400,0
tribute_64,175,3,0,4,1400,0,1400,1400,0
tribute_65,175,3,0,4,1400,0,6800,1400,0
tribute_66,175,3,0,4,1400,0,1400,2700,0
tribute_67,175,3,0,4,6800,0,1400,1400,0
tribute_68,175,3,0,4,1400,0,1400,1400,0
tribute_69,175,3,0,4,1400,0,6800,1400,0
tribute_70,175,3,0,4,1400,0,1400,2700,0
tribute_71,175,3,0,4,6800,0,1400,1400,0
tribute_72,175,3,0,4,1400,0,1400,1400,0
tribute_73,175,3,0,4,1400,0,6800,1400,0
tribute_74,175,3,0,4,1400,0,1400,2700,0
tribute_75,175,3,0,4,6800,0,1400,1400,0
tribute_76,175,3,0,4,1400,0,1400,1400,0
tribute_77,575,3,0,6,16000,3200,3200,3200,0
tribute_78,575,3,0,6,3200,16000,3200,3200,0
tribute_79,575,3,0,6,3200,3200,16000,3200,0
tribute_80,575,3,0,6,3200,3200,3200,6400,0
tribute_81,575,3,0,6,16000,3200,3200,3200,0
tribute_82,575,3,0,6,3200,16000,3200,3200,0
tribute_83,575,3,0,6,3200,3200,16000,3200,0
tribute_84,575,3,0,6,3200,3200,3200,6400,0
tribute_85,575,3,0,6,16000,3200,3200,3200,0
tribute_86,575,3,0,6,3200,16000,3200,3200,0
tribute_87,575,3,0,6,3200,3200,16000,3200,0
tribute_88,575,3,0,6,3200,3200,3200,6400,0
tribute_89,575,3,0,6,16000,3200,3200,3200,0
tribute_90,575,3,0,6,3200,16000,3200,3200,0
tribute_91,575,3,0,6,3200,3200,16000,3200,0
tribute_92,575,3,0,6,3200,3200,3200,6400,0
tribute_93,575,3,0,6,16000,3200,3200,3200,0
tribute_94,575,3,0,6,3200,16000,3200,3200,0
tribute_95,575,3,0,6,16000,3200,3200,3200,0
tribute_96,575,3,0,6,3200,16000,3200,3200,0
tribute_97,575,3,0,6,3200,3200,16000,3200,0
tribute_98,575,3,0,6,3200,3200,3200,6400,0
tribute_99,575,3,0,6,16000,3200,3200,3200,0
tribute_100,575,3,0,6,3200,16000,3200,3200,0
tribute_101,575,3,0,6,3200,3200,16000,3200,0
tribute_102,575,3,0,6,3200,3200,3200,6400,0
tribute_103,575,3,0,6,16000,3200,3200,3200,0
tribute_104,575,3,0,6,3200,16000,3200,3200,0
tribute_105,575,3,0,6,3200,3200,16000,3200,0
tribute_106,575,3,0,6,3200,3200,3200,6400,0
tribute_107,575,3,0,6,16000,3200,3200,3200,0
tribute_108,575,3,0,6,3200,16000,3200,3200,0
tribute_109,575,3,0,6,3200,3200,16000,3200,0
tribute_110,575,3,0,6,3200,3200,3200,6400,0
tribute_111,575,3,0,6,16000,3200,3200,3200,0
tribute_112,575,3,0,6,3200,16000,3200,3200,0
tribute_113,1735,3,0,6,29200,5800,5800,5800,0
tribute_114,1735,3,0,6,5800,29200,5800,5800,0
tribute_115,1735,3,0,6,5800,5800,29200,5800,0
tribute_116,1735,3,0,6,5800,5800,5800,11700,0
tribute_117,1735,3,0,6,29200,5800,5800,5800,0
tribute_118,1735,3,0,6,5800,29200,5800,5800,0
tribute_119,1735,3,0,6,5800,5800,29200,5800,0
tribute_120,1735,3,0,6,5800,5800,5800,11700,0
tribute_121,1735,3,0,6,29200,5800,5800,5800,0
tribute_122,1735,3,0,6,5800,29200,5800,5800,0
tribute_123,1735,3,0,6,5800,5800,29200,5800,0
tribute_124,1735,3,0,6,5800,5800,5800,11700,0
tribute_125,1735,3,0,6,29200,5800,5800,5800,0
tribute_126,1735,3,0,6,5800,29200,5800,5800,0
tribute_127,1735,3,0,6,5800,5800,29200,5800,0
tribute_128,1735,3,0,6,5800,5800,5800,11700,0
tribute_129,1735,3,0,6,29200,5800,5800,5800,0
tribute_130,1735,3,0,6,5800,29200,5800,5800,0
tribute_131,1735,3,0,6,5800,5800,29200,5800,0
tribute_132,1735,3,0,6,5800,5800,5800,11700,0
tribute_133,1735,3,0,6,29200,5800,5800,5800,0
tribute_134,1735,3,0,6,5800,29200,5800,5800,0
tribute_135,1735,3,0,6,5800,5800,29200,5800,0
tribute_136,1735,3,0,6,5800,5800,5800,11700,0
tribute_137,1735,3,0,6,29200,5800,5800,5800,0
tribute_138,1735,3,0,6,5800,29200,5800,5800,0
tribute_139,1735,3,0,6,5800,5800,29200,5800,0
tribute_140,1735,3,0,6,5800,5800,5800,11700,0
tribute_141,1735,3,0,6,29200,5800,5800,5800,0
tribute_142,1735,3,0,6,5800,29200,5800,5800,0
tribute_143,1735,3,0,6,5800,5800,29200,5800,0
tribute_144,1735,3,0,6,5800,5800,5800,11700,0
tribute_145,1735,3,0,6,29200,5800,5800,5800,0
tribute_146,1735,3,0,6,5800,29200,5800,5800,0
tribute_147,1735,3,0,6,5800,5800,29200,5800,0
tribute_148,1735,3,0,6,5800,5800,5800,11700,0
tribute_149,1735,3,0,6,29200,5800,5800,5800,0
tribute_150,1735,3,0,6,5800,29200,5800,5800,0
tribute_151,1735,3,0,6,5800,5800,29200,5800,0
tribute_152,1735,3,0,6,5800,5800,5800,11700,0
tribute_153,1735,3,0,6,29200,5800,5800,5800,0
tribute_154,1735,3,0,6,5800,29200,5800,5800,0
tribute_155,1735,3,0,6,5800,5800,29200,5800,0
tribute_156,1735,3,0,6,5800,5800,5800,11700,0
tribute_157,1735,3,0,6,29200,5800,5800,5800,0
tribute_158,1735,3,0,6,5800,29200,5800,5800,0
tribute_159,1735,3,0,6,5800,5800,29200,5800,0
tribute_160,1735,3,0,6,5800,5800,5800,11700,0
tribute_161,1735,3,0,6,29200,5800,5800,5800,0
tribute_162,1735,3,0,6,5800,29200,5800,5800,0
tribute_163,1735,3,0,6,5800,5800,29200,5800,0
tribute_164,1735,3,0,6,5800,5800,5800,11700,0
tribute_165,4495,3,0,8,49500,9900,9900,9900,0
tribute_166,4495,3,0,8,9900,49500,9900,9900,0
tribute_167,4495,3,0,8,9900,9900,49500,9900,0
tribute_168,4495,3,0,8,9900,9900,9900,19800,0
tribute_169,4495,3,0,8,49500,9900,9900,9900,0
tribute_170,4495,3,0,8,9900,49500,9900,9900,0
tribute_171,4495,3,0,8,9900,9900,49500,9900,0
tribute_172,4495,3,0,8,9900,9900,9900,19800,0
tribute_173,4495,3,0,8,49500,9900,9900,9900,0
tribute_174,4495,3,0,8,9900,49500,9900,9900,0
tribute_175,4495,3,0,8,9900,9900,49500,9900,0
tribute_176,4495,3,0,8,9900,9900,9900,19800,0
tribute_177,4495,3,0,8,49500,9900,9900,9900,0
tribute_178,4495,3,0,8,9900,49500,9900,9900,0
tribute_179,4495,3,0,8,9900,9900,49500,9900,0
tribute_180,4495,3,0,8,9900,9900,9900,19800,0
tribute_181,4495,3,0,8,49500,9900,9900,9900,0
tribute_182,4495,3,0,8,9900,49500,9900,9900,0
tribute_183,4495,3,0,8,9900,9900,49500,9900,0
tribute_184,4495,3,0,8,9900,9900,9900,19800,0
tribute_185,4495,3,0,8,49500,9900,9900,9900,0
tribute_186,4495,3,0,8,9900,49500,9900,9900,0
tribute_187,4495,3,0,8,9900,9900,49500,9900,0
tribute_188,4495,3,0,8,9900,9900,9900,19800,0
tribute_189,4495,3,0,8,49500,9900,9900,9900,0
tribute_190,4495,3,0,8,9900,49500,9900,9900,0
tribute_191,4495,3,0,8,9900,9900,49500,9900,0
tribute_192,4495,3,0,8,9900,9900,9900,19800,0
tribute_193,4495,3,0,8,49500,9900,9900,9900,0
tribute_194,4495,3,0,8,9900,49500,9900,9900,0
tribute_195,4495,3,0,8,9900,9900,49500,9900,0
tribute_196,4495,3,0,8,9900,9900,9900,19800,0
tribute_197,4495,3,0,8,49500,9900,9900,9900,0
tribute_198,4495,3,0,8,9900,49500,9900,9900,0
tribute_199,4495,3,0,8,9900,9900,49500,9900,0
tribute_200,4495,3,0,8,9900,9900,9900,19800,0
tribute_201,4495,3,0,8,49500,9900,9900,9900,0
tribute_202,4495,3,0,8,9900,49500,9900,9900,0
tribute_203,4495,3,0,8,9900,9900,49500,9900,0
tribute_204,4495,3,0,8,9900,9900,9900,19800,0
tribute_205,4495,3,0,8,49500,9900,9900,9900,0
tribute_206,4495,3,0,8,9900,49500,9900,9900,0
tribute_207,4495,3,0,8,9900,9900,49500,9900,0
tribute_208,4495,3,0,8,9900,9900,9900,19800,0
tribute_209,4495,3,0,8,49500,9900,9900,9900,0
tribute_210,4495,3,0,8,9900,49500,9900,9900,0
tribute_211,4495,3,0,8,9900,9900,49500,9900,0
tribute_212,4495,3,0,8,9900,9900,9900,19800,0
tribute_213,4495,3,0,8,49500,9900,9900,9900,0
tribute_214,4495,3,0,8,9900,49500,9900,9900,0
tribute_215,4495,3,0,8,9900,9900,49500,9900,0
tribute_216,4495,3,0,8,9900,9900,9900,19800,0
tribute_217,11255,3,0,10,75000,15000,15000,15000,0
tribute_218,11255,3,0,10,15000,75000,15000,15000,0
tribute_219,11255,3,0,10,15000,15000,75000,15000,0
tribute_220,11255,3,0,10,15000,15000,15000,30000,0
tribute_221,11255,3,0,10,75000,15000,15000,15000,0
tribute_222,11255,3,0,10,15000,75000,15000,15000,0
tribute_223,11255,3,0,10,15000,15000,75000,15000,0
tribute_224,11255,3,0,10,15000,15000,15000,30000,0
tribute_225,11255,3,0,10,75000,15000,15000,15000,0
tribute_226,11255,3,0,10,15000,75000,15000,15000,0
tribute_227,11255,3,0,10,15000,15000,75000,15000,0
tribute_228,11255,3,0,10,15000,15000,15000,30000,0
tribute_229,11255,3,0,10,75000,15000,15000,15000,0
tribute_230,11255,3,0,10,15000,75000,15000,15000,0
tribute_231,11255,3,0,10,15000,15000,75000,15000,0
tribute_232,11255,3,0,10,15000,15000,15000,30000,0
tribute_233,11255,3,0,10,75000,15000,15000,15000,0
tribute_234,11255,3,0,10,15000,75000,15000,15000,0
tribute_235,11255,3,0,10,15000,15000,75000,15000,0
tribute_236,11255,3,0,10,15000,15000,15000,30000,0
tribute_237,11255,3,0,10,75000,15000,15000,15000,0
tribute_238,11255,3,0,10,15000,75000,15000,15000,0
tribute_239,11255,3,0,10,15000,15000,75000,15000,0
tribute_240,11255,3,0,10,15000,15000,15000,30000,0
tribute_241,11255,3,0,10,75000,15000,15000,15000,0
tribute_242,11255,3,0,10,15000,75000,15000,15000,0
tribute_243,11255,3,0,10,15000,15000,75000,15000,0
tribute_244,11255,3,0,10,15000,15000,15000,30000,0
tribute_245,11255,3,0,10,75000,15000,15000,15000,0
tribute_246,11255,3,0,10,15000,75000,15000,15000,0
tribute_247,11255,3,0,10,15000,15000,75000,15000,0
tribute_248,11255,3,0,10,15000,15000,15000,30000,0
tribute_249,11255,3,0,10,75000,15000,15000,15000,0
tribute_250,11255,3,0,10,15000,75000,15000,15000,0
tribute_251,11255,3,0,10,15000,15000,75000,15000,0
tribute_252,11255,3,0,10,15000,15000,15000,30000,0
tribute_253,11255,3,0,10,75000,15000,15000,15000,0
tribute_254,11255,3,0,10,15000,75000,15000,15000,0
tribute_255,11255,3,0,10,15000,15000,75000,15000,0
tribute_256,11255,3,0,10,15000,15000,15000,30000,0
tribute_257,11255,3,0,10,75000,15000,15000,15000,0
tribute_258,11255,3,0,10,15000,75000,15000,15000,0
tribute_259,11255,3,0,10,15000,15000,75000,15000,0
tribute_260,11255,3,0,10,15000,15000,15000,30000,0
tribute_261,11255,3,0,10,75000,15000,15000,15000,0
tribute_262,11255,3,0,10,15000,75000,15000,15000,0
tribute_263,11255,3,0,10,15000,15000,75000,15000,0
tribute_264,11255,3,0,10,15000,15000,15000,30000,0
tribute_265,11255,3,0,10,75000,15000,15000,15000,0
tribute_266,11255,3,0,10,15000,75000,15000,15000,0
tribute_267,11255,3,0,10,15000,15000,75000,15000,0
tribute_268,11255,3,0,10,15000,15000,15000,30000,0
tribute_269,24175,3,0,12,108800,21800,21800,21800,0
tribute_270,24175,3,0,12,21800,108800,21800,21800,0
tribute_271,24175,3,0,12,21800,21800,108800,21800,0
tribute_272,24175,3,0,12,21800,21800,21800,43500,0
tribute_273,24175,3,0,12,108800,21800,21800,21800,0
tribute_274,24175,3,0,12,21800,108800,21800,21800,0
tribute_275,24175,3,0,12,21800,21800,108800,21800,0
tribute_276,24175,3,0,12,21800,21800,21800,43500,0
tribute_277,24175,3,0,12,108800,21800,21800,21800,0
tribute_278,24175,3,0,12,21800,108800,21800,21800,0
tribute_279,24175,3,0,12,21800,21800,108800,21800,0
tribute_280,24175,3,0,12,21800,21800,21800,43500,0
tribute_281,24175,3,0,12,108800,21800,21800,21800,0
tribute_282,24175,3,0,12,21800,108800,21800,21800,0
tribute_283,24175,3,0,12,21800,21800,108800,21800,0
tribute_284,24175,3,0,12,21800,21800,21800,43500,0
tribute_285,24175,3,0,12,108800,21800,21800,21800,0
tribute_286,24175,3,0,12,21800,108800,21800,21800,0
tribute_287,24175,3,0,12,21800,21800,108800,21800,0
tribute_288,24175,3,0,12,21800,21800,21800,43500,0
tribute_289,24175,3,0,12,108800,21800,21800,21800,0
tribute_290,24175,3,0,12,21800,108800,21800,21800,0
tribute_291,24175,3,0,12,21800,21800,108800,21800,0
tribute_292,24175,3,0,12,21800,21800,21800,43500,0
tribute_293,24175,3,0,12,108800,21800,21800,21800,0
tribute_294,24175,3,0,12,21800,108800,21800,21800,0
tribute_295,24175,3,0,12,21800,21800,108800,21800,0
tribute_296,24175,3,0,12,21800,21800,21800,43500,0
tribute_297,24175,3,0,12,108800,21800,21800,21800,0
tribute_298,24175,3,0,12,21800,108800,21800,21800,0
tribute_299,24175,3,0,12,21800,21800,108800,21800,0
tribute_300,24175,3,0,12,21800,21800,21800,43500,0
tribute_301,24175,3,0,12,108800,21800,21800,21800,0
tribute_302,24175,3,0,12,21800,108800,21800,21800,0
tribute_303,24175,3,0,12,21800,21800,108800,21800,0
tribute_304,24175,3,0,12,21800,21800,21800,43500,0
tribute_305,24175,3,0,12,108800,21800,21800,21800,0
tribute_306,24175,3,0,12,21800,108800,21800,21800,0
tribute_307,24175,3,0,12,21800,21800,108800,21800,0
tribute_308,24175,3,0,12,21800,21800,21800,43500,0
tribute_309,24175,3,0,12,108800,21800,21800,21800,0
tribute_310,24175,3,0,12,21800,108800,21800,21800,0
tribute_311,24175,3,0,12,21800,21800,108800,21800,0
tribute_312,24175,3,0,12,21800,21800,21800,43500,0
tribute_313,24175,3,0,12,108800,21800,21800,21800,0
tribute_314,24175,3,0,12,21800,108800,21800,21800,0
tribute_315,24175,3,0,12,21800,21800,108800,21800,0
tribute_316,24175,3,0,12,21800,21800,21800,43500,0
tribute_317,24175,3,0,12,108800,21800,21800,21800,0
tribute_318,24175,3,0,12,21800,108800,21800,21800,0
tribute_319,24175,3,0,12,21800,21800,108800,21800,0
tribute_320,24175,3,0,12,21800,21800,21800,43500,0
tribute_321,24175,3,0,12,108800,21800,21800,21800,0
tribute_322,24175,3,0,12,21800,108800,21800,21800,0
tribute_323,24175,3,0,12,21800,21800,108800,21800,0
tribute_324,24175,3,0,12,21800,21800,21800,43500,0
tribute_325,50545,3,0,14,146300,29300,29300,29300,0
tribute_326,50545,3,0,14,29300,146300,29300,29300,0
tribute_327,50545,3,0,14,29300,29300,146300,29300,0
tribute_328,50545,3,0,14,29300,29300,29300,58500,0
tribute_329,50545,3,0,14,146300,29300,29300,29300,0
tribute_330,50545,3,0,14,29300,146300,29300,29300,0
tribute_331,50545,3,0,14,29300,29300,146300,29300,0
tribute_332,50545,3,0,14,29300,29300,29300,58500,0
tribute_333,50545,3,0,14,146300,29300,29300,29300,0
tribute_334,50545,3,0,14,29300,146300,29300,29300,0
tribute_335,50545,3,0,14,29300,29300,146300,29300,0
tribute_336,50545,3,0,14,29300,29300,29300,58500,0
tribute_337,50545,3,0,14,146300,29300,29300,29300,0
tribute_338,50545,3,0,14,29300,146300,29300,29300,0
tribute_339,50545,3,0,14,29300,29300,146300,29300,0
tribute_340,50545,3,0,14,29300,29300,29300,58500,0
tribute_341,50545,3,0,14,146300,29300,29300,29300,0
tribute_342,50545,3,0,14,29300,146300,29300,29300,0
tribute_343,50545,3,0,14,29300,29300,146300,29300,0
tribute_344,50545,3,0,14,29300,29300,29300,58500,0
tribute_345,50545,3,0,14,146300,29300,29300,29300,0
tribute_346,50545,3,0,14,29300,146300,29300,29300,0
tribute_347,50545,3,0,14,29300,29300,146300,29300,0
tribute_348,50545,3,0,14,29300,29300,29300,58500,0
tribute_349,50545,3,0,14,146300,29300,29300,29300,0
tribute_350,50545,3,0,14,29300,146300,29300,29300,0
tribute_351,50545,3,0,14,29300,29300,146300,29300,0
tribute_352,50545,3,0,14,29300,29300,29300,58500,0
tribute_353,50545,3,0,14,146300,29300,29300,29300,0
tribute_354,50545,3,0,14,29300,146300,29300,29300,0
tribute_355,50545,3,0,14,29300,29300,146300,29300,0
tribute_356,50545,3,0,14,29300,29300,29300,58500,0
tribute_357,50545,3,0,14,146300,29300,29300,29300,0
tribute_358,50545,3,0,14,29300,146300,29300,29300,0
tribute_359,50545,3,0,14,29300,29300,146300,29300,0
tribute_360,50545,3,0,14,29300,29300,29300,58500,0
tribute_361,50545,3,0,14,146300,29300,29300,29300,0
tribute_362,50545,3,0,14,29300,146300,29300,29300,0
tribute_363,50545,3,0,14,29300,29300,146300,29300,0
tribute_364,50545,3,0,14,29300,29300,29300,58500,0
tribute_365,50545,3,0,14,146300,29300,29300,29300,0
tribute_366,50545,3,0,14,29300,146300,29300,29300,0
tribute_367,50545,3,0,14,29300,29300,146300,29300,0
tribute_368,50545,3,0,14,29300,29300,29300,58500,0
tribute_369,50545,3,0,14,146300,29300,29300,29300,0
tribute_370,50545,3,0,14,29300,146300,29300,29300,0
tribute_371,50545,3,0,14,29300,29300,146300,29300,0
tribute_372,50545,3,0,14,29300,29300,29300,58500,0
tribute_373,50545,3,0,14,146300,29300,29300,29300,0
tribute_374,50545,3,0,14,29300,146300,29300,29300,0
tribute_375,50545,3,0,14,29300,29300,146300,29300,0
tribute_376,50545,3,0,14,29300,29300,29300,58500,0
tribute_377,50545,3,0,14,146300,29300,29300,29300,0
tribute_378,50545,3,0,14,29300,146300,29300,29300,0
tribute_379,50545,3,0,14,29300,29300,146300,29300,0
tribute_380,50545,3,0,14,29300,29300,29300,58500,0
tribute_381,119385,3,0,28,190400,38100,38100,38100,0
tribute_382,119385,3,0,28,38100,190400,38100,38100,0
tribute_383,119385,3,0,28,38100,38100,190400,38100,0
tribute_384,119385,3,0,28,38100,38100,38100,76200,0
tribute_385,119385,3,0,28,190400,38100,38100,38100,0
tribute_386,119385,3,0,28,38100,190400,38100,38100,0
tribute_387,119385,3,0,28,38100,38100,190400,38100,0
tribute_388,119385,3,0,28,38100,38100,38100,76200,0
tribute_389,119385,3,0,28,190400,38100,38100,38100,0
tribute_390,119385,3,0,28,38100,190400,38100,38100,0
tribute_391,119385,3,0,28,38100,38100,190400,38100,0
tribute_392,119385,3,0,28,38100,38100,38100,76200,0
tribute_393,119385,3,0,28,190400,38100,38100,38100,0
tribute_394,119385,3,0,28,38100,190400,38100,38100,0
tribute_395,119385,3,0,28,38100,38100,190400,38100,0
tribute_396,119385,3,0,28,38100,38100,38100,76200,0
tribute_397,119385,3,0,28,190400,38100,38100,38100,0
tribute_398,119385,3,0,28,38100,190400,38100,38100,0
tribute_399,119385,3,0,28,38100,38100,190400,38100,0
tribute_400,119385,3,0,28,38100,38100,38100,76200,0
tribute_401,119385,3,0,28,190400,38100,38100,38100,0
tribute_402,119385,3,0,28,38100,190400,38100,38100,0
tribute_403,119385,3,0,28,38100,38100,190400,38100,0
tribute_404,119385,3,0,28,38100,38100,38100,76200,0
tribute_405,119385,3,0,28,190400,38100,38100,38100,0
tribute_406,119385,3,0,28,38100,190400,38100,38100,0
tribute_407,119385,3,0,28,38100,38100,190400,38100,0
tribute_408,119385,3,0,28,38100,38100,38100,76200,0
tribute_409,119385,3,0,28,190400,38100,38100,38100,0
tribute_410,119385,3,0,28,38100,190400,38100,38100,0
tribute_411,119385,3,0,28,38100,38100,190400,38100,0
tribute_412,119385,3,0,28,38100,38100,38100,76200,0
tribute_413,119385,3,0,28,190400,38100,38100,38100,0
tribute_414,119385,3,0,28,38100,190400,38100,38100,0
tribute_415,119385,3,0,28,38100,38100,190400,38100,0
tribute_416,119385,3,0,28,38100,38100,38100,76200,0
tribute_417,119385,3,0,28,190400,38100,38100,38100,0
tribute_418,119385,3,0,28,38100,190400,38100,38100,0
tribute_419,119385,3,0,28,38100,38100,190400,38100,0
tribute_420,119385,3,0,28,38100,38100,38100,76200,0
tribute_421,119385,3,0,28,190400,38100,38100,38100,0
tribute_422,119385,3,0,28,38100,190400,38100,38100,0
tribute_423,119385,3,0,28,38100,38100,190400,38100,0
tribute_424,119385,3,0,28,38100,38100,38100,76200,0
tribute_425,119385,3,0,28,190400,38100,38100,38100,0
tribute_426,119385,3,0,28,38100,190400,38100,38100,0
tribute_427,119385,3,0,28,38100,38100,190400,38100,0
tribute_428,119385,3,0,28,38100,38100,38100,76200,0
tribute_429,119385,3,0,28,190400,38100,38100,38100,0
tribute_430,119385,3,0,28,38100,190400,38100,38100,0
tribute_431,119385,3,0,28,38100,38100,190400,38100,0
tribute_432,119385,3,0,28,38100,38100,38100,76200,0
tribute_433,119385,3,0,28,190400,38100,38100,38100,0
tribute_434,119385,3,0,28,38100,190400,38100,38100,0
tribute_435,119385,3,0,28,38100,38100,190400,38100,0
tribute_436,119385,3,0,28,38100,38100,38100,76200,0
tribute_437,275585,3,0,39,225000,45000,45000,45000,0
tribute_438,275585,3,0,39,45000,225000,45000,45000,0
tribute_439,275585,3,0,39,45000,45000,225000,45000,0
tribute_440,275585,3,0,39,45000,45000,45000,90000,0
tribute_441,275585,3,0,39,225000,45000,45000,45000,0
tribute_442,275585,3,0,39,45000,225000,45000,45000,0
tribute_443,275585,3,0,39,45000,45000,225000,45000,0
tribute_444,275585,3,0,39,45000,45000,45000,90000,0
tribute_445,275585,3,0,39,225000,45000,45000,45000,0
tribute_446,275585,3,0,39,45000,225000,45000,45000,0
tribute_447,275585,3,0,39,45000,45000,225000,45000,0
tribute_448,275585,3,0,39,45000,45000,45000,90000,0
tribute_449,275585,3,0,39,225000,45000,45000,45000,0
tribute_450,275585,3,0,39,45000,225000,45000,45000,0
tribute_451,275585,3,0,39,45000,45000,225000,45000,0
tribute_452,275585,3,0,39,45000,45000,45000,90000,0
tribute_453,275585,3,0,39,225000,45000,45000,45000,0
tribute_454,275585,3,0,39,45000,225000,45000,45000,0
tribute_455,275585,3,0,39,45000,45000,225000,45000,0
tribute_456,275585,3,0,39,45000,45000,45000,90000,0
tribute_457,275585,3,0,39,225000,45000,45000,45000,0
tribute_458,275585,3,0,39,45000,225000,45000,45000,0
tribute_459,275585,3,0,39,45000,45000,225000,45000,0
tribute_460,275585,3,0,39,45000,45000,45000,90000,0
tribute_461,275585,3,0,39,225000,45000,45000,45000,0
tribute_462,275585,3,0,39,45000,225000,45000,45000,0
tribute_463,275585,3,0,39,45000,45000,225000,45000,0
tribute_464,275585,3,0,39,45000,45000,45000,90000,0
tribute_465,275585,3,0,39,225000,45000,45000,45000,0
tribute_466,275585,3,0,39,45000,225000,45000,45000,0
tribute_467,275585,3,0,39,45000,45000,225000,45000,0
tribute_468,275585,3,0,39,45000,45000,45000,90000,0
tribute_469,275585,3,0,39,225000,45000,45000,45000,0
tribute_470,275585,3,0,39,45000,225000,45000,45000,0
tribute_471,275585,3,0,39,45000,45000,225000,45000,0
tribute_472,275585,3,0,39,45000,45000,45000,90000,0
tribute_473,275585,3,0,39,225000,45000,45000,45000,0
tribute_474,275585,3,0,39,45000,225000,45000,45000,0
tribute_475,275585,3,0,39,45000,45000,225000,45000,0
tribute_476,275585,3,0,39,45000,45000,45000,90000,0
tribute_477,275585,3,0,39,225000,45000,45000,45000,0
tribute_478,275585,3,0,39,45000,225000,45000,45000,0
tribute_479,275585,3,0,39,45000,45000,225000,45000,0
tribute_480,275585,3,0,39,45000,45000,45000,90000,0
tribute_481,275585,3,0,39,225000,45000,45000,45000,0
tribute_482,275585,3,0,39,45000,225000,45000,45000,0
tribute_483,275585,3,0,39,45000,45000,225000,45000,0
tribute_484,275585,3,0,39,45000,45000,45000,90000,0
tribute_485,275585,3,0,39,225000,45000,45000,45000,0
tribute_486,275585,3,0,39,45000,225000,45000,45000,0
tribute_487,275585,3,0,39,45000,45000,225000,45000,0
tribute_488,275585,3,0,39,45000,45000,45000,90000,0
tribute_489,275585,3,0,39,225000,45000,45000,45000,0
tribute_490,275585,3,0,39,45000,225000,45000,45000,0
tribute_491,275585,3,0,39,45000,45000,225000,45000,0
