hero,point,root,x,y,z
hero_206,skill_hit.body,,0,0.7,0
hero_206,skill_hit.foot,,0,0,0
hero_206,health,,0,0,0
hero_206,friend,,0,0,0
hero_206,enemy,,0,0,0
hero_206,cast,Hmale02,0,0,0
hero_206,fly,,0,0,0
hero_206,idle,,0,0,0
hero_206,lose,,0,0,0
hero_206,win,,0,0,0
hero_206,move,,0,0,0
hero_211,skill_last.head,,0,1.9,-0.2
hero_211,skill_last.body,,0,0.7,-0.2
hero_211,skill_last.foot,,0,0,-0.2
hero_211,skill_hit.head,,0,1.9,0
hero_211,skill_hit.body,,0,0.7,0
hero_211,skill_hit.foot,,0,0,0
hero_211,health,,0,0,0
hero_211,friend,,0,0,0
hero_211,enemy,,0,0,0
hero_211,cast,Hmale02,0,0,0
hero_211,fly,,0,0,0
hero_211,idle,,0,0,0
hero_211,lose,,0,0,0
hero_211,win,,0,0,0
hero_211,move,,0,0,0
hero_209,skill_last.head,,0,1.9,-0.2
hero_209,skill_last.body,,0,0.7,-0.2
hero_209,skill_last.foot,,0,0,-0.2
hero_209,skill_hit.head,,0,1.9,0
hero_209,skill_hit.body,,0,0.7,0
hero_209,skill_hit.foot,,0,0,0
hero_209,health,,0,0,0
hero_209,friend,,0,0,0
hero_209,enemy,,0,0,0
hero_209,cast,Hmale02,0,0,0
hero_209,fly,,0,0,0
hero_209,idle,,0,0,0
hero_209,lose,,0,0,0
hero_209,win,,0,0,0
hero_209,move,,0,0,0
hero_201,skill_last.head,,0,1.9,-0.2
hero_201,skill_last.body,,0,0.7,-0.2
hero_201,skill_last.foot,,0,0,-0.2
hero_201,skill_hit.head,,0,1.9,0
hero_201,skill_hit.body,,0,0.7,0
hero_201,skill_hit.foot,,0,0,0
hero_201,health,,0,0,0
hero_201,friend,,0,0,0
hero_201,enemy,,0,0,0
hero_201,cast,Hmale02,0,0,0
hero_201,fly,,0,0,0
hero_201,idle,,0,0,0
hero_201,lose,,0,0,0
hero_201,win,,0,0,0
hero_201,move,,0,0,0
hero_205,skill_last.head,,0,1.9,-0.2
hero_205,skill_last.body,,0,0.7,-0.2
hero_205,skill_last.foot,,0,0,-0.2
hero_205,skill_hit.head,,0,1.9,0
hero_205,skill_hit.body,,0,0.7,0
hero_205,skill_hit.foot,,0,0,0
hero_205,health,,0,0,0
hero_205,friend,,0,0,0
hero_205,enemy,,0,0,0
hero_205,cast,Hmale02,0,0,0
hero_205,fly,,0,0,0
hero_205,idle,,0,0,0
hero_205,lose,,0,0,0
hero_205,win,,0,0,0
hero_205,move,,0,0,0
hero_212,skill_last.head,,0,1.9,-0.2
hero_212,skill_last.body,,0,0.7,-0.2
hero_212,skill_last.foot,,0,0,-0.2
hero_212,skill_hit.head,,0,1.9,0
hero_212,skill_hit.body,,0,0.7,0
hero_212,skill_hit.foot,,0,0,0
hero_212,health,,0,0,0
hero_212,friend,,0,0,0
hero_212,enemy,,0,0,0
hero_212,cast,Hmale02,0,0,0
hero_212,fly,,0,0,0
hero_212,idle,,0,0,0
hero_212,lose,,0,0,0
hero_212,win,,0,0,0
hero_212,move,,0,0,0
hero_103,skill_last.head,,0,1.9,-0.2
hero_103,skill_last.body,,0,0.7,-0.2
hero_103,skill_last.foot,,0,0,-0.2
hero_103,skill_hit.head,,0,1.9,0
hero_103,skill_hit.body,,0,0.7,0
hero_103,skill_hit.foot,,0,0,0
hero_103,health,,0,0,0
hero_103,friend,,0,0,0
hero_103,enemy,,0,0,0
hero_103,cast,Hmale02,0,0,0
hero_103,fly,,0,0,0
hero_103,idle,,0,0,0
hero_103,lose,,0,0,0
hero_103,win,,0,0,0
hero_103,move,,0,0,0
hero_106,skill_last.head,,0,1.9,-0.2
hero_106,skill_last.body,,0,0.7,-0.2
hero_106,skill_last.foot,,0,0,-0.2
hero_106,skill_hit.head,,0,1.9,0
hero_106,skill_hit.body,,0,0.7,0
hero_106,skill_hit.foot,,0,0,0
hero_106,health,,0,0,0
hero_106,friend,,0,0,0
hero_106,enemy,,0,0,0
hero_106,cast,Hmale02,0,0,0
hero_106,fly,,0,0,0
hero_106,idle,,0,0,0
hero_106,lose,,0,0,0
hero_106,win,,0,0,0
hero_106,move,,0,0,0
hero_011,skill_last.head,,0,1.9,-0.2
hero_011,skill_last.body,,0,0.7,-0.2
hero_011,skill_last.foot,,0,0,-0.2
hero_011,skill_hit.head,,0,1.9,0
hero_011,skill_hit.body,,0,0.7,0
hero_011,skill_hit.foot,,0,0,0
hero_011,health,,0,0,0
hero_011,friend,,0,0,0
hero_011,enemy,,0,0,0
hero_011,cast,Hmale02,0,0,0
hero_011,fly,,0,0,0
hero_011,idle,,0,0,0
hero_011,lose,,0,0,0
hero_011,win,,0,0,0
hero_011,move,,0,0,0
hero_101,skill_last.head,,0,1.9,-0.2
hero_101,skill_last.body,,0,0.7,-0.2
hero_101,skill_last.foot,,0,0,-0.2
hero_101,skill_hit.head,,0,1.9,0
hero_101,skill_hit.body,,0,0.7,0
hero_101,skill_hit.foot,,0,0,0
hero_101,health,,0,0,0
hero_101,friend,,0,0,0
hero_101,enemy,,0,0,0
hero_101,cast,Hmale02,0,0,0
hero_101,fly,,0,0,0
hero_101,idle,,0,0,0
hero_101,lose,,0,0,0
hero_101,win,,0,0,0
hero_101,move,,0,0,0
hero_108,skill_last.head,,0,1.9,-0.2
hero_108,skill_last.body,,0,0.7,-0.2
hero_108,skill_last.foot,,0,0,-0.2
hero_108,skill_hit.head,,0,1.9,0
hero_108,skill_hit.body,,0,0.7,0
hero_108,skill_hit.foot,,0,0,0
hero_108,health,,0,0,0
hero_108,friend,,0,0,0
hero_108,enemy,,0,0,0
hero_108,cast,Hmale02,0,0,0
hero_108,fly,,0,0,0
hero_108,idle,,0,0,0
hero_108,lose,,0,0,0
hero_108,win,,0,0,0
hero_108,move,,0,0,0
hero_105,skill_last.head,,0,1.9,-0.2
hero_105,skill_last.body,,0,0.7,-0.2
hero_105,skill_last.foot,,0,0,-0.2
hero_105,skill_hit.head,,0,1.9,0
hero_105,skill_hit.body,,0,0.7,0
hero_105,skill_hit.foot,,0,0,0
hero_105,health,,0,0,0
hero_105,friend,,0,0,0
hero_105,enemy,,0,0,0
hero_105,cast,Hmale02,0,0,0
hero_105,fly,,0,0,0
hero_105,idle,,0,0,0
hero_105,lose,,0,0,0
hero_105,win,,0,0,0
hero_105,move,,0,0,0
hero_001,skill_last.head,,0,1.9,-0.2
hero_001,skill_last.body,,0,0.7,-0.2
hero_001,skill_last.foot,,0,0,-0.2
hero_001,skill_hit.head,,0,1.9,0
hero_001,skill_hit.body,,0,0.7,0
hero_001,skill_hit.foot,,0,0,0
hero_001,health,,0,0,0
hero_001,friend,,0,0,0
hero_001,enemy,,0,0,0
hero_001,cast,Hmale02,0,0,0
hero_001,fly,,0,0,0
hero_001,idle,,0,0,0
hero_001,lose,,0,0,0
hero_001,win,,0,0,0
hero_001,move,,0,0,0
hero_111,skill_last.head,,0,1.9,-0.2
hero_111,skill_last.body,,0,0.7,-0.2
hero_111,skill_last.foot,,0,0,-0.2
hero_111,skill_hit.head,,0,1.9,0
hero_111,skill_hit.body,,0,0.7,0
hero_111,skill_hit.foot,,0,0,0
hero_111,health,,0,0,0
hero_111,friend,,0,0,0
hero_111,enemy,,0,0,0
hero_111,cast,Hmale02,0,0,0
hero_111,fly,,0,0,0
hero_111,idle,,0,0,0
hero_111,lose,,0,0,0
hero_111,win,,0,0,0
hero_111,move,,0,0,0
hero_204,skill_last.head,,0,1.9,-0.2
hero_204,skill_last.body,,0,0.7,-0.2
hero_204,skill_last.foot,,0,0,-0.2
hero_204,skill_hit.head,,0,1.9,0
hero_204,skill_hit.body,,0,0.7,0
hero_204,skill_hit.foot,,0,0,0
hero_204,health,,0,0,0
hero_204,friend,,0,0,0
hero_204,enemy,,0,0,0
hero_204,cast,Hmale02,0,0,0
hero_204,fly,,0,0,0
hero_204,idle,,0,0,0
hero_204,lose,,0,0,0
hero_204,win,,0,0,0
hero_204,move,,0,0,0
hero_012,skill_last.head,,0,1.9,-0.2
hero_012,skill_last.body,,0,0.7,-0.2
hero_012,skill_last.foot,,0,0,-0.2
hero_012,skill_hit.head,,0,1.9,0
hero_012,skill_hit.body,,0,0.7,0
hero_012,skill_hit.foot,,0,0,0
hero_012,health,,0,0,0
hero_012,friend,,0,0,0
hero_012,enemy,,0,0,0
hero_012,cast,Hmale02,0,0,0
hero_012,fly,,0,0,0
hero_012,idle,,0,0,0
hero_012,lose,,0,0,0
hero_012,win,,0,0,0
hero_012,move,,0,0,0
hero_110,skill_last.head,,0,1.9,-0.2
hero_110,skill_last.body,,0,0.7,-0.2
hero_110,skill_last.foot,,0,0,-0.2
hero_110,skill_hit.head,,0,1.9,0
hero_110,skill_hit.body,,0,0.7,0
hero_110,skill_hit.foot,,0,0,0
hero_110,health,,0,0,0
hero_110,friend,,0,0,0
hero_110,enemy,,0,0,0
hero_110,cast,Hmale02,0,0,0
hero_110,fly,,0,0,0
hero_110,idle,,0,0,0
hero_110,lose,,0,0,0
hero_110,win,,0,0,0
hero_110,move,,0,0,0
hero_104,skill_last.head,,0,1.9,-0.2
hero_104,skill_last.body,,0,0.7,-0.2
hero_104,skill_last.foot,,0,0,-0.2
hero_104,skill_hit.head,,0,1.9,0
hero_104,skill_hit.body,,0,0.7,0
hero_104,skill_hit.foot,,0,0,0
hero_104,health,,0,0,0
hero_104,friend,,0,0,0
hero_104,enemy,,0,0,0
hero_104,cast,Hmale02,0,0,0
hero_104,fly,,0,0,0
hero_104,idle,,0,0,0
hero_104,lose,,0,0,0
hero_104,win,,0,0,0
hero_104,move,,0,0,0
hero_203,skill_last.head,,0,1.9,-0.2
hero_203,skill_last.body,,0,0.7,-0.2
hero_203,skill_last.foot,,0,0,-0.2
hero_203,skill_hit.head,,0,1.9,0
hero_203,skill_hit.body,,0,0.7,0
hero_203,skill_hit.foot,,0,0,0
hero_203,health,,0,0,0
hero_203,friend,,0,0,0
hero_203,enemy,,0,0,0
hero_203,cast,Hmale02,0,0,0
hero_203,fly,,0,0,0
hero_203,idle,,0,0,0
hero_203,lose,,0,0,0
hero_203,win,,0,0,0
hero_203,move,,0,0,0
hero_210,skill_last.head,,0,1.9,-0.2
hero_210,skill_last.body,,0,0.7,-0.2
hero_210,skill_last.foot,,0,0,-0.2
hero_210,skill_hit.head,,0,1.9,0
hero_210,skill_hit.body,,0,0.7,0
hero_210,skill_hit.foot,,0,0,0
hero_210,health,,0,0,0
hero_210,friend,,0,0,0
hero_210,enemy,,0,0,0
hero_210,cast,Hmale02,0,0,0
hero_210,fly,,0,0,0
hero_210,idle,,0,0,0
hero_210,lose,,0,0,0
hero_210,win,,0,0,0
hero_210,move,,0,0,0
hero_109,skill_last.head,,0,1.9,-0.2
hero_109,skill_last.body,,0,0.7,-0.2
hero_109,skill_last.foot,,0,0,-0.2
hero_109,skill_hit.head,,0,1.9,0
hero_109,skill_hit.body,,0,0.7,0
hero_109,skill_hit.foot,,0,0,0
hero_109,health,,0,0,0
hero_109,friend,,0,0,0
hero_109,enemy,,0,0,0
hero_109,cast,Hmale02,0,0,0
hero_109,fly,,0,0,0
hero_109,idle,,0,0,0
hero_109,lose,,0,0,0
hero_109,win,,0,0,0
hero_109,move,,0,0,0
hero_202,skill_last.head,,0,1.9,-0.2
hero_202,skill_last.body,,0,0.7,-0.2
hero_202,skill_last.foot,,0,0,-0.2
hero_202,skill_hit.head,,0,1.9,0
hero_202,skill_hit.body,,0,0.7,0
hero_202,skill_hit.foot,,0,0,0
hero_202,health,,0,0,0
hero_202,friend,,0,0,0
hero_202,enemy,,0,0,0
hero_202,cast,Hmale02,0,0,0
hero_202,fly,,0,0,0
hero_202,idle,,0,0,0
hero_202,lose,,0,0,0
hero_202,win,,0,0,0
hero_202,move,,0,0,0
hero_010,skill_last.head,,0,1.9,-0.2
hero_010,skill_last.body,,0,0.7,-0.2
hero_010,skill_last.foot,,0,0,-0.2
hero_010,skill_hit.head,,0,1.9,0
hero_010,skill_hit.body,,0,0.7,0
hero_010,skill_hit.foot,,0,0,0
hero_010,health,,0,0,0
hero_010,friend,,0,0,0
hero_010,enemy,,0,0,0
hero_010,cast,Hmale02,0,0,0
hero_010,fly,,0,0,0
hero_010,idle,,0,0,0
hero_010,lose,,0,0,0
hero_010,win,,0,0,0
hero_010,move,,0,0,0
hero_207,skill_last.head,,0,1.9,-0.2
hero_207,skill_last.body,,0,0.7,-0.2
hero_207,skill_last.foot,,0,0,-0.2
hero_207,skill_hit.head,,0,1.9,0
hero_207,skill_hit.body,,0,0.7,0
hero_207,skill_hit.foot,,0,0,0
hero_207,health,,0,0,0
hero_207,friend,,0,0,0
hero_207,enemy,,0,0,0
hero_207,cast,Hmale02,0,0,0
hero_207,fly,,0,0,0
hero_207,idle,,0,0,0
hero_207,lose,,0,0,0
hero_207,win,,0,0,0
hero_207,move,,0,0,0
hero_007,skill_last.head,,0,1.9,-0.2
hero_007,skill_last.body,,0,0.7,-0.2
hero_007,skill_last.foot,,0,0,-0.2
hero_007,skill_hit.head,,0,1.9,0
hero_007,skill_hit.body,,0,0.7,0
hero_007,skill_hit.foot,,0,0,0
hero_007,health,,0,0,0
hero_007,friend,,0,0,0
hero_007,enemy,,0,0,0
hero_007,cast,Hmale02,0,0,0
hero_007,fly,,0,0,0
hero_007,idle,,0,0,0
hero_007,lose,,0,0,0
hero_007,win,,0,0,0
hero_007,move,,0,0,0
hero_208,skill_last.head,,0,1.9,-0.2
hero_208,skill_last.body,,0,0.7,-0.2
hero_208,skill_last.foot,,0,0,-0.2
hero_208,skill_hit.head,,0,1.9,0
hero_208,skill_hit.body,,0,0.7,0
hero_208,skill_hit.foot,,0,0,0
hero_208,health,,0,0,0
hero_208,friend,,0,0,0
hero_208,enemy,,0,0,0
hero_208,cast,Hmale02,0,0,0
hero_208,fly,,0,0,0
hero_208,idle,,0,0,0
hero_208,lose,,0,0,0
hero_208,win,,0,0,0
hero_208,move,,0,0,0
hero_112,skill_last.head,,0,1.9,-0.2
hero_112,skill_last.body,,0,0.7,-0.2
hero_112,skill_last.foot,,0,0,-0.2
hero_112,skill_hit.head,,0,1.9,0
hero_112,skill_hit.body,,0,0.7,0
hero_112,skill_hit.foot,,0,0,0
hero_112,health,,0,0,0
hero_112,friend,,0,0,0
hero_112,enemy,,0,0,0
hero_112,cast,Hmale02,0,0,0
hero_112,fly,,0,0,0
hero_112,idle,,0,0,0
hero_112,lose,,0,0,0
hero_112,win,,0,0,0
hero_112,move,,0,0,0
hero_006,skill_last.head,,0,1.9,-0.2
hero_006,skill_last.body,,0,0.7,-0.2
hero_006,skill_last.foot,,0,0,-0.2
hero_006,skill_hit.head,,0,1.9,0
hero_006,skill_hit.body,,0,0.7,0
hero_006,skill_hit.foot,,0,0,0
hero_006,health,,0,0,0
hero_006,friend,,0,0,0
hero_006,enemy,,0,0,0
hero_006,cast,Hmale02,0,0,0
hero_006,fly,,0,0,0
hero_006,idle,,0,0,0
hero_006,lose,,0,0,0
hero_006,win,,0,0,0
hero_006,move,,0,0,0
hero_102,skill_last.head,,0,1.9,-0.2
hero_102,skill_last.body,,0,0.7,-0.2
hero_102,skill_last.foot,,0,0,-0.2
hero_102,skill_hit.head,,0,1.9,0
hero_102,skill_hit.body,,0,0.7,0
hero_102,skill_hit.foot,,0,0,0
hero_102,health,,0,0,0
hero_102,friend,,0,0,0
hero_102,enemy,,0,0,0
hero_102,cast,Hmale02,0,0,0
hero_102,fly,,0,0,0
hero_102,idle,,0,0,0
hero_102,lose,,0,0,0
hero_102,win,,0,0,0
hero_102,move,,0,0,0
hero_005,skill_last.head,,0,1.9,-0.2
hero_005,skill_last.body,,0,0.7,-0.2
hero_005,skill_last.foot,,0,0,-0.2
hero_005,skill_hit.head,,0,1.9,0
hero_005,skill_hit.body,,0,0.7,0
hero_005,skill_hit.foot,,0,0,0
hero_005,health,,0,0,0
hero_005,friend,,0,0,0
hero_005,enemy,,0,0,0
hero_005,cast,Hmale02,0,0,0
hero_005,fly,,0,0,0
hero_005,idle,,0,0,0
hero_005,lose,,0,0,0
hero_005,win,,0,0,0
hero_005,move,,0,0,0
hero_107,skill_last.head,,0,1.9,-0.2
hero_107,skill_last.body,,0,0.7,-0.2
hero_107,skill_last.foot,,0,0,-0.2
hero_107,skill_hit.head,,0,1.9,0
hero_107,skill_hit.body,,0,0.7,0
hero_107,skill_hit.foot,,0,0,0
hero_107,health,,0,0,0
hero_107,friend,,0,0,0
hero_107,enemy,,0,0,0
hero_107,cast,Hmale02,0,0,0
hero_107,fly,,0,0,0
hero_107,idle,,0,0,0
hero_107,lose,,0,0,0
hero_107,win,,0,0,0
hero_107,move,,0,0,0
hero_303,skill_last.head,,0,1.9,-0.2
hero_303,skill_last.body,,0,0.7,-0.2
hero_303,skill_last.foot,,0,0,-0.2
hero_303,skill_hit.head,,0,1.9,0
hero_303,skill_hit.body,,0,0.7,0
hero_303,skill_hit.foot,,0,0,0
hero_303,health,,0,0,0
hero_303,friend,,0,0,0
hero_303,enemy,,0,0,0
hero_303,cast,Hmale02,0,0,0
hero_303,fly,,0,0,0
hero_303,idle,,0,0,0
hero_303,lose,,0,0,0
hero_303,win,,0,0,0
hero_303,move,,0,0,0
hero_301,skill_last.head,,0,1.9,-0.2
hero_301,skill_last.body,,0,0.7,-0.2
hero_301,skill_last.foot,,0,0,-0.2
hero_301,skill_hit.head,,0,1.9,0
hero_301,skill_hit.body,,0,0.7,0
hero_301,skill_hit.foot,,0,0,0
hero_301,health,,0,0,0
hero_301,friend,,0,0,0
hero_301,enemy,,0,0,0
hero_301,cast,Hmale02,0,0,0
hero_301,fly,,0,0,0
hero_301,idle,,0,0,0
hero_301,lose,,0,0,0
hero_301,win,,0,0,0
hero_301,move,,0,0,0
hero_302,skill_last.head,,0,1.9,-0.2
hero_302,skill_last.body,,0,0.7,-0.2
hero_302,skill_last.foot,,0,0,-0.2
hero_302,skill_hit.head,,0,1.9,0
hero_302,skill_hit.body,,0,0.7,0
hero_302,skill_hit.foot,,0,0,0
hero_302,health,,0,0,0
hero_302,friend,,0,0,0
hero_302,enemy,,0,0,0
hero_302,cast,Hmale02,0,0,0
hero_302,fly,,0,0,0
hero_302,idle,,0,0,0
hero_302,lose,,0,0,0
hero_302,win,,0,0,0
hero_302,move,,0,0,0
hero_306,skill_last.head,,0,1.9,-0.2
hero_306,skill_last.body,,0,0.7,-0.2
hero_306,skill_last.foot,,0,0,-0.2
hero_306,skill_hit.head,,0,1.9,0
hero_306,skill_hit.body,,0,0.7,0
hero_306,skill_hit.foot,,0,0,0
hero_306,health,,0,0,0
hero_306,friend,,0,0,0
hero_306,enemy,,0,0,0
hero_306,cast,Hmale02,0,0,0
hero_306,fly,,0,0,0
hero_306,idle,,0,0,0
hero_306,lose,,0,0,0
hero_306,win,,0,0,0
hero_306,move,,0,0,0
hero_305,skill_last.head,,0,1.9,-0.2
hero_305,skill_last.body,,0,0.7,-0.2
hero_305,skill_last.foot,,0,0,-0.2
hero_305,skill_hit.head,,0,1.9,0
hero_305,skill_hit.body,,0,0.7,0
hero_305,skill_hit.foot,,0,0,0
hero_305,health,,0,0,0
hero_305,friend,,0,0,0
hero_305,enemy,,0,0,0
hero_305,cast,Hmale02,0,0,0
hero_305,fly,,0,0,0
hero_305,idle,,0,0,0
hero_305,lose,,0,0,0
hero_305,win,,0,0,0
hero_305,move,,0,0,0
hero_307,skill_last.head,,0,1.9,-0.2
hero_307,skill_last.body,,0,0.7,-0.2
hero_307,skill_last.foot,,0,0,-0.2
hero_307,skill_hit.head,,0,1.9,0
hero_307,skill_hit.body,,0,0.7,0
hero_307,skill_hit.foot,,0,0,0
hero_307,health,,0,0,0
hero_307,friend,,0,0,0
hero_307,enemy,,0,0,0
hero_307,cast,Hmale02,0,0,0
hero_307,fly,,0,0,0
hero_307,idle,,0,0,0
hero_307,lose,,0,0,0
hero_307,win,,0,0,0
hero_307,move,,0,0,0
hero_403,skill_last.head,,0,1.9,-0.2
hero_403,skill_last.body,,0,0.7,-0.2
hero_403,skill_last.foot,,0,0,-0.2
hero_403,skill_hit.head,,0,1.9,0
hero_403,skill_hit.body,,0,0.7,0
hero_403,skill_hit.foot,,0,0,0
hero_403,health,,0,0,0
hero_403,friend,,0,0,0
hero_403,enemy,,0,0,0
hero_403,cast,Hmale02,0,0,0
hero_403,fly,,0,0,0
hero_403,idle,,0,0,0
hero_403,lose,,0,0,0
hero_403,win,,0,0,0
hero_403,move,,0,0,0
hero_002,skill_last.head,,0,1.9,-0.2
hero_002,skill_last.body,,0,0.7,-0.2
hero_002,skill_last.foot,,0,0,-0.2
hero_002,skill_hit.head,,0,1.9,0
hero_002,skill_hit.body,,0,0.7,0
hero_002,skill_hit.foot,,0,0,0
hero_002,health,,0,0,0
hero_002,friend,,0,0,0
hero_002,enemy,,0,0,0
hero_002,cast,Hmale02,0,0,0
hero_002,fly,,0,0,0
hero_002,idle,,0,0,0
hero_002,lose,,0,0,0
hero_002,win,,0,0,0
hero_002,move,,0,0,0
hero_406,skill_last.head,,0,1.9,-0.2
hero_406,skill_last.body,,0,0.7,-0.2
hero_406,skill_last.foot,,0,0,-0.2
hero_406,skill_hit.head,,0,1.9,0
hero_406,skill_hit.body,,0,0.7,0
hero_406,skill_hit.foot,,0,0,0
hero_406,health,,0,0,0
hero_406,friend,,0,0,0
hero_406,enemy,,0,0,0
hero_406,cast,Hmale02,0,0,0
hero_406,fly,,0,0,0
hero_406,idle,,0,0,0
hero_406,lose,,0,0,0
hero_406,win,,0,0,0
hero_406,move,,0,0,0
hero_402,skill_last.head,,0,1.9,-0.2
hero_402,skill_last.body,,0,0.7,-0.2
hero_402,skill_last.foot,,0,0,-0.2
hero_402,skill_hit.head,,0,1.9,0
hero_402,skill_hit.body,,0,0.7,0
hero_402,skill_hit.foot,,0,0,0
hero_402,health,,0,0,0
hero_402,friend,,0,0,0
hero_402,enemy,,0,0,0
hero_402,cast,Hmale02,0,0,0
hero_402,fly,,0,0,0
hero_402,idle,,0,0,0
hero_402,lose,,0,0,0
hero_402,win,,0,0,0
hero_402,move,,0,0,0
hero_401,skill_last.head,,0,1.9,-0.2
hero_401,skill_last.body,,0,0.7,-0.2
hero_401,skill_last.foot,,0,0,-0.2
hero_401,skill_hit.head,,0,1.9,0
hero_401,skill_hit.body,,0,0.7,0
hero_401,skill_hit.foot,,0,0,0
hero_401,health,,0,0,0
hero_401,friend,,0,0,0
hero_401,enemy,,0,0,0
hero_401,cast,Hmale02,0,0,0
hero_401,fly,,0,0,0
hero_401,idle,,0,0,0
hero_401,lose,,0,0,0
hero_401,win,,0,0,0
hero_401,move,,0,0,0
hero_404,skill_last.head,,0,1.9,-0.2
hero_404,skill_last.body,,0,0.7,-0.2
hero_404,skill_last.foot,,0,0,-0.2
hero_404,skill_hit.head,,0,1.9,0
hero_404,skill_hit.body,,0,0.7,0
hero_404,skill_hit.foot,,0,0,0
hero_404,health,,0,0,0
hero_404,friend,,0,0,0
hero_404,enemy,,0,0,0
hero_404,cast,Hmale02,0,0,0
hero_404,fly,,0,0,0
hero_404,idle,,0,0,0
hero_404,lose,,0,0,0
hero_404,win,,0,0,0
hero_404,move,,0,0,0
hero_304,skill_last.head,,0,1.9,-0.2
hero_304,skill_last.body,,0,0.7,-0.2
hero_304,skill_last.foot,,0,0,-0.2
hero_304,skill_hit.head,,0,1.9,0
hero_304,skill_hit.body,,0,0.7,0
hero_304,skill_hit.foot,,0,0,0
hero_304,health,,0,0,0
hero_304,friend,,0,0,0
hero_304,enemy,,0,0,0
hero_304,cast,Hmale02,0,0,0
hero_304,fly,,0,0,0
hero_304,idle,,0,0,0
hero_304,lose,,0,0,0
hero_304,win,,0,0,0
hero_304,move,,0,0,0
hero_407,skill_last.head,,0,1.9,-0.2
hero_407,skill_last.body,,0,0.7,-0.2
hero_407,skill_last.foot,,0,0,-0.2
hero_407,skill_hit.head,,0,1.9,0
hero_407,skill_hit.body,,0,0.7,0
hero_407,skill_hit.foot,,0,0,0
hero_407,health,,0,0,0
hero_407,friend,,0,0,0
hero_407,enemy,,0,0,0
hero_407,cast,Hmale02,0,0,0
hero_407,fly,,0,0,0
hero_407,idle,,0,0,0
hero_407,lose,,0,0,0
hero_407,win,,0,0,0
hero_407,move,,0,0,0
hero_501,skill_last.head,,0,1.9,-0.2
hero_501,skill_last.body,,0,0.7,-0.2
hero_501,skill_last.foot,,0,0,-0.2
hero_501,skill_hit.head,,0,1.9,0
hero_501,skill_hit.body,,0,0.7,0
hero_501,skill_hit.foot,,0,0,0
hero_501,health,,0,0,0
hero_501,friend,,0,0,0
hero_501,enemy,,0,0,0
hero_501,cast,Hmale02,0,0,0
hero_501,fly,,0,0,0
hero_501,idle,,0,0,0
hero_501,lose,,0,0,0
hero_501,win,,0,0,0
hero_501,move,,0,0,0
