name,type,level,fieldlevel,unlock_condition,duration,lumber,marble,steel,durability,force,unlock_show
hero_attack_up_building,hero_attack_up,4,1,"armycamp_C,4",9000,9800,7000,14000,1080,0,
hero_defence_up_building,hero_defence_up,1,1,"armycamp_B,4",750,7000,4900,3500,240,0,"townhall,3"
hero_defence_up_building,hero_defence_up,2,1,"armycamp_B,4",2250,5300,10500,7400,480,0,
hero_defence_up_building,hero_defence_up,3,1,"armycamp_B,4",4500,6300,12600,8900,720,0,
hero_defence_up_building,hero_defence_up,4,1,"armycamp_C,4",9000,7000,14000,9800,1080,0,
produce_lumber_A,produce_lumber,4,1,"townhall,4",600,28000,19600,14000,540,0,
produce_lumber_B,produce_lumber,4,1,"townhall,4",600,14000,28000,19600,540,0,
produce_lumber_C,produce_lumber,4,1,"townhall,4",600,14000,28000,19600,540,0,
produce_steel_A,produce_steel,4,1,"townhall,4",600,14000,28000,19600,540,0,
produce_steel_B,produce_steel,4,1,"townhall,4",600,14000,28000,19600,540,0,
produce_steel_C,produce_steel,4,1,"townhall,4",600,14000,28000,19600,540,0,
produce_food_A,produce_food,4,1,"townhall,4",600,14000,28000,19600,540,0,
produce_food_B,produce_food,4,1,"townhall,4",600,14000,28000,19600,540,0,
produce_food_C,produce_food,4,1,"townhall,4",600,14000,28000,19600,540,0,
produce_marble_A,produce_marble,4,1,"townhall,4",600,14000,28000,19600,540,0,
produce_marble_B,produce_marble,4,1,"townhall,4",600,14000,28000,19600,540,0,
produce_marble_C,produce_marble,4,1,"townhall,4",600,19600,14000,28000,540,0,
storage_lumber,storage_lumber,4,1,"armycamp_B,4",2400,28000,19600,14000,2160,0,
storage_steel,storage_steel,4,1,"armycamp_B,4",2400,19600,14000,28000,2160,0,
storage_food,storage_food,4,1,"tribute_gold_A,4",2400,19600,14000,28000,2160,0,
storage_marble,storage_marble,4,1,"armycamp_B,4",2400,19600,14000,28000,2160,0,
tribute_gold_A,tribute_gold,4,1,"hero_attack_up_building,4",4800,24500,17500,35000,675,0,
townhall,townhall,5,1,"storage_food,4",29160,207900,148500,297000,8640,0,
tribute_gold_B,tribute_gold,1,1,"townhall,5",600,23100,16500,33000,150,0,"townhall,4"
tribute_gold_B,tribute_gold,2,1,"townhall,5",1200,27800,19800,39600,300,0,
tribute_gold_B,tribute_gold,3,1,"townhall,5",2400,37000,26400,52800,450,0,
tribute_gold_B,tribute_gold,4,1,"townhall,5",4800,46200,33000,66000,675,0,
tribute_gold_B,tribute_gold,5,1,"hero_defence_up_building,5",9600,57800,41300,82500,900,0,
march_speed_up_building,march_speed_up,1,1,"townhall,5",4800,69300,49500,99000,240,0,"townhall,4"
march_speed_up_building,march_speed_up,2,1,"produce_food_A,5",7200,132000,92400,66000,480,0,
march_speed_up_building,march_speed_up,3,1,"produce_food_B,5",14400,165000,115500,82500,720,0,
march_speed_up_building,march_speed_up,4,1,"produce_food_C,5",18000,198000,138600,99000,1080,0,
march_speed_up_building,march_speed_up,5,1,"produce_food_A,5",24300,214500,150200,107300,1440,0,
armycamp_C,armycamp,5,1,"townhall,5",19440,198000,138600,99000,2880,0,
armycamp_B,armycamp,5,1,"townhall,5",19440,198000,138600,99000,2880,0,
armycamp_A,armycamp,5,1,"townhall,5",19440,198000,138600,99000,2880,0,
hero_attack_up_building,hero_attack_up,5,1,"armycamp_C,5",18000,99000,69300,49500,1440,0,
hero_defence_up_building,hero_defence_up,5,1,"armycamp_C,5",18000,99000,69300,49500,1440,0,
produce_lumber_A,produce_lumber,5,1,"townhall,5",1200,66000,46200,33000,720,0,
produce_lumber_B,produce_lumber,5,1,"townhall,5",1200,66000,46200,33000,720,0,
produce_lumber_C,produce_lumber,5,1,"townhall,5",1200,66000,46200,33000,720,0,
produce_steel_A,produce_steel,5,1,"townhall,5",1200,66000,46200,33000,720,0,
produce_steel_B,produce_steel,5,1,"townhall,5",1200,66000,46200,33000,720,0,
produce_steel_C,produce_steel,5,1,"townhall,5",1200,66000,46200,33000,720,0,
produce_food_A,produce_food,5,1,"townhall,5",1200,66000,46200,33000,720,0,
produce_food_B,produce_food,5,1,"townhall,5",1200,66000,46200,33000,720,0,
produce_food_C,produce_food,5,1,"townhall,5",1200,33000,66000,46200,720,0,
produce_marble_A,produce_marble,5,1,"townhall,5",1200,46200,33000,66000,720,0,
produce_marble_B,produce_marble,5,1,"townhall,5",1200,66000,46200,33000,720,0,
produce_marble_C,produce_marble,5,1,"townhall,5",1200,33000,66000,46200,720,0,
storage_lumber,storage_lumber,5,1,"armycamp_C,5",9600,46200,33000,66000,2880,0,
storage_steel,storage_steel,5,1,"armycamp_C,5",9600,66000,46200,33000,2880,0,
storage_food,storage_food,5,1,"tribute_gold_B,5",9600,33000,66000,46200,2880,0,
storage_marble,storage_marble,5,1,"armycamp_C,5",9600,46200,33000,66000,2880,0,
tribute_gold_A,tribute_gold,5,1,"hero_defence_up_building,5",9600,82500,57800,41300,900,0,
townhall,townhall,6,1,"storage_steel,5",48600,750000,525000,375000,11520,0,
siege_up_building,siege_up,1,1,"townhall,6",3600,131300,93800,187500,240,0,"townhall,5"
siege_up_building,siege_up,2,1,"townhall,6",4800,300000,210000,150000,480,0,
siege_up_building,siege_up,3,1,"march_speed_up_building,6",7200,225000,450000,315000,720,0,
siege_up_building,siege_up,4,1,"march_speed_up_building,6",14400,393800,281300,562500,1080,0,
siege_up_building,siege_up,5,1,"march_speed_up_building,6",24300,562500,393800,281300,1440,0,
siege_up_building,siege_up,6,1,"march_speed_up_building,6",36420,393800,281300,562500,1920,0,
armycamp_D,armycamp,1,1,"townhall,6",1200,31500,22500,45000,480,0,"townhall,5"
armycamp_D,armycamp,2,1,"townhall,6",2400,75000,52500,37500,960,0,
armycamp_D,armycamp,3,1,"townhall,6",4800,45000,90000,63000,1440,0,
armycamp_D,armycamp,4,1,"townhall,6",7200,78800,56300,112500,2160,0,
armycamp_D,armycamp,5,1,"townhall,6",19440,150000,105000,75000,2880,0,
armycamp_D,armycamp,6,1,"townhall,6",29160,450000,315000,225000,3840,0,
armycamp_A,armycamp,6,1,"townhall,6",29160,450000,315000,225000,3840,0,
armycamp_B,armycamp,6,1,"townhall,6",29160,450000,315000,225000,3840,0,
armycamp_C,armycamp,6,1,"townhall,6",29160,262500,525000,367500,3840,0,
hero_attack_up_building,hero_attack_up,6,1,"armycamp_D,6",24000,262500,187500,375000,1920,0,
hero_defence_up_building,hero_defence_up,6,1,"armycamp_D,6",24000,375000,262500,187500,1920,0,
march_speed_up_building,march_speed_up,6,1,"produce_food_B,6",36000,562500,393800,281300,1920,0,
produce_lumber_A,produce_lumber,6,1,"townhall,6",2400,75000,150000,105000,960,0,
produce_lumber_B,produce_lumber,6,1,"townhall,6",2400,105000,75000,150000,960,0,
produce_lumber_C,produce_lumber,6,1,"townhall,6",2400,150000,105000,75000,960,0,
produce_steel_A,produce_steel,6,1,"townhall,6",2400,75000,150000,105000,960,0,
produce_steel_B,produce_steel,6,1,"townhall,6",2400,105000,75000,150000,960,0,
produce_steel_C,produce_steel,6,1,"townhall,6",2400,150000,105000,75000,960,0,
produce_food_A,produce_food,6,1,"townhall,6",2400,150000,105000,75000,960,0,
produce_food_B,produce_food,6,1,"townhall,6",2400,150000,105000,75000,960,0,
produce_food_C,produce_food,6,1,"townhall,6",2400,150000,105000,75000,960,0,
produce_marble_A,produce_marble,6,1,"townhall,6",2400,75000,150000,105000,960,0,
produce_marble_B,produce_marble,6,1,"townhall,6",2400,105000,75000,150000,960,0,
produce_marble_C,produce_marble,6,1,"townhall,6",2400,150000,105000,75000,960,0,
storage_lumber,storage_lumber,6,1,"armycamp_B,6",19200,75000,150000,105000,3840,0,
storage_steel,storage_steel,6,1,"armycamp_A,6",19200,105000,75000,150000,3840,0,
storage_food,storage_food,6,1,"tribute_gold_A,6",19200,150000,105000,75000,3840,0,
storage_marble,storage_marble,6,1,"armycamp_C,6",19200,75000,150000,105000,3840,0,
tribute_gold_A,tribute_gold,6,1,"hero_attack_up_building,6",19200,131300,93800,187500,1200,0,
tribute_gold_B,tribute_gold,6,1,"hero_attack_up_building,6",19200,187500,131300,93800,1200,0,
townhall,townhall,7,1,"storage_lumber,6",96000,2900000,2030000,1450000,19200,0,
durability_up_building,durability_up,1,1,"hero_attack_up_building,7",750,145000,101500,72500,240,0,"townhall,6"
durability_up_building,durability_up,2,1,"hero_attack_up_building,7",2250,217500,152300,108800,480,0,
durability_up_building,durability_up,3,1,"hero_attack_up_building,7",4500,130500,261000,182700,720,0,
durability_up_building,durability_up,4,1,"hero_attack_up_building,7",9000,203000,145000,290000,1080,0,
durability_up_building,durability_up,5,1,"hero_attack_up_building,7",18000,870000,609000,435000,1440,0,
durability_up_building,durability_up,6,1,"hero_attack_up_building,7",36000,725000,1450000,1015000,1920,0,
durability_up_building,durability_up,7,1,"hero_attack_up_building,7",72000,1015000,725000,1450000,2400,0,
tribute_gold_C,tribute_gold,1,1,"townhall,7",1800,290000,203000,145000,150,0,"townhall,6"
tribute_gold_C,tribute_gold,2,1,"siege_up_building,7",3600,348000,243600,174000,300,0,
tribute_gold_C,tribute_gold,3,1,"siege_up_building,7",7200,232000,464000,324800,450,0,
tribute_gold_C,tribute_gold,4,1,"siege_up_building,7",8400,406000,290000,580000,675,0,
tribute_gold_C,tribute_gold,5,1,"siege_up_building,7",9600,638000,446600,319000,900,0,
tribute_gold_C,tribute_gold,6,1,"siege_up_building,7",19200,348000,696000,487200,1200,0,
tribute_gold_C,tribute_gold,7,1,"siege_up_building,7",28800,507500,362500,725000,1500,0,
armycamp_A,armycamp,7,1,"townhall,7",43200,1740000,1218000,870000,4800,0,
armycamp_B,armycamp,7,1,"townhall,7",43200,870000,1740000,1218000,4800,0,
armycamp_C,armycamp,7,1,"townhall,7",43200,1522500,1087500,2175000,4800,0,
armycamp_D,armycamp,7,1,"townhall,7",43200,2175000,1522500,1087500,4800,0,
hero_attack_up_building,hero_attack_up,7,1,"armycamp_A,7",60750,1450000,1015000,725000,2400,0,
hero_defence_up_building,hero_defence_up,7,1,"armycamp_C,7",60750,1450000,1015000,725000,2400,0,
siege_up_building,siege_up,7,1,"march_speed_up_building,7",48600,2175000,1522500,1087500,2400,0,
march_speed_up_building,march_speed_up,7,1,"produce_food_C,7",48600,2175000,1522500,1087500,2400,0,
produce_lumber_A,produce_lumber,7,1,"townhall,7",9600,580000,406000,290000,1200,0,
produce_lumber_B,produce_lumber,7,1,"townhall,7",9600,290000,580000,406000,1200,0,
produce_lumber_C,produce_lumber,7,1,"townhall,7",9600,406000,290000,580000,1200,0,
produce_steel_A,produce_steel,7,1,"townhall,7",9600,580000,406000,290000,1200,0,
produce_steel_B,produce_steel,7,1,"townhall,7",9600,290000,580000,406000,1200,0,
produce_steel_C,produce_steel,7,1,"townhall,7",9600,406000,290000,580000,1200,0,
produce_food_A,produce_food,7,1,"townhall,7",9600,580000,406000,290000,1200,0,
produce_food_B,produce_food,7,1,"townhall,7",9600,580000,406000,290000,1200,0,
produce_food_C,produce_food,7,1,"townhall,7",9600,580000,406000,290000,1200,0,
produce_marble_A,produce_marble,7,1,"townhall,7",9600,580000,406000,290000,1200,0,
produce_marble_B,produce_marble,7,1,"townhall,7",9600,290000,580000,406000,1200,0,
produce_marble_C,produce_marble,7,1,"townhall,7",9600,406000,290000,580000,1200,0,
storage_lumber,storage_lumber,7,1,"armycamp_C,7",28800,725000,507500,362500,4800,0,
storage_steel,storage_steel,7,1,"armycamp_B,7",28800,362500,725000,507500,4800,0,
storage_food,storage_food,7,1,"tribute_gold_C,7",28800,507500,362500,725000,4800,0,
storage_marble,storage_marble,7,1,"armycamp_A,7",28800,725000,507500,362500,4800,0,
tribute_gold_A,tribute_gold,7,1,"durability_up_building,7",28800,362500,725000,507500,1500,0,
tribute_gold_B,tribute_gold,7,1,"durability_up_building,7",28800,507500,362500,725000,1500,0,
townhall,townhall,8,1,"storage_food,7",144000,3900000,2730000,1950000,24000,0,
paper_dominant_up_building,paper_dominant_up,1,1,"townhall,8",600,195000,136500,97500,180,0,"townhall,7"
paper_dominant_up_building,paper_dominant_up,2,1,"produce_lumber_A,8",1800,292500,204800,146300,360,0,
paper_dominant_up_building,paper_dominant_up,3,1,"produce_lumber_B,8",3600,175500,351000,245700,540,0,
paper_dominant_up_building,paper_dominant_up,4,1,"produce_lumber_C,8",7200,273000,195000,390000,810,0,
paper_dominant_up_building,paper_dominant_up,5,1,"produce_lumber_A,8",14400,585000,409500,292500,1080,0,
paper_dominant_up_building,paper_dominant_up,6,1,"produce_lumber_A,8",21600,780000,1560000,1092000,1440,0,
paper_dominant_up_building,paper_dominant_up,7,1,"produce_lumber_A,8",28800,1560000,1092000,780000,1800,0,
paper_dominant_up_building,paper_dominant_up,8,1,"produce_lumber_B,8",57600,1560000,1092000,780000,2250,0,
scissors_dominant_up_building,scissors_dominant_up,1,1,"townhall,8",600,136500,97500,195000,180,0,"townhall,7"
scissors_dominant_up_building,scissors_dominant_up,2,1,"produce_steel_A,8",1800,292500,204800,146300,360,0,
scissors_dominant_up_building,scissors_dominant_up,3,1,"produce_steel_B,8",3600,175500,351000,245700,540,0,
scissors_dominant_up_building,scissors_dominant_up,4,1,"produce_steel_C,8",7200,273000,195000,390000,810,0,
scissors_dominant_up_building,scissors_dominant_up,5,1,"produce_steel_A,8",14400,585000,409500,292500,1080,0,
scissors_dominant_up_building,scissors_dominant_up,6,1,"produce_steel_A,8",21600,1560000,1092000,780000,1440,0,
scissors_dominant_up_building,scissors_dominant_up,7,1,"produce_steel_A,8",28800,780000,1560000,1092000,1800,0,
scissors_dominant_up_building,scissors_dominant_up,8,1,"produce_steel_B,8",57600,780000,1560000,1092000,2250,0,
rock_dominant_up_building,rock_dominant_up,1,1,"townhall,8",600,195000,136500,97500,180,0,"townhall,7"
rock_dominant_up_building,rock_dominant_up,2,1,"produce_marble_A,8",1800,292500,204800,146300,360,0,
rock_dominant_up_building,rock_dominant_up,3,1,"produce_marble_B,8",3600,175500,351000,245700,540,0,
rock_dominant_up_building,rock_dominant_up,4,1,"produce_marble_C,8",7200,273000,195000,390000,810,0,
rock_dominant_up_building,rock_dominant_up,5,1,"produce_marble_A,8",14400,585000,409500,292500,1080,0,
rock_dominant_up_building,rock_dominant_up,6,1,"produce_marble_A,8",21600,780000,1560000,1092000,1440,0,
rock_dominant_up_building,rock_dominant_up,7,1,"produce_marble_A,8",28800,1092000,780000,1560000,1800,0,
rock_dominant_up_building,rock_dominant_up,8,1,"produce_marble_B,8",57600,1092000,780000,1560000,2250,0,
armycamp_E,armycamp,1,1,"townhall,8",4800,780000,546000,390000,480,0,"townhall,7"
armycamp_E,armycamp,2,1,"townhall,8",6000,1170000,819000,585000,960,0,
armycamp_E,armycamp,3,1,"townhall,8",12000,1560000,1092000,780000,1440,0,
armycamp_E,armycamp,4,1,"townhall,8",16200,975000,1950000,1365000,2160,0,
armycamp_E,armycamp,5,1,"townhall,8",19440,1638000,1170000,2340000,2880,0,
armycamp_E,armycamp,6,1,"townhall,8",29160,2925000,2047500,1462500,3840,0,
armycamp_E,armycamp,7,1,"townhall,8",43200,1560000,3120000,2184000,4800,0,
armycamp_E,armycamp,8,1,"townhall,8",84000,2320500,1657500,3315000,6000,0,
armycamp_A,armycamp,8,1,"townhall,8",84000,2340000,1638000,1170000,6000,0,
armycamp_B,armycamp,8,1,"townhall,8",84000,1170000,2340000,1638000,6000,0,
armycamp_C,armycamp,8,1,"townhall,8",84000,2047500,1462500,2925000,6000,0,
armycamp_D,armycamp,8,1,"townhall,8",84000,2925000,2047500,1462500,6000,0,
hero_attack_up_building,hero_attack_up,8,1,"armycamp_E,8",91125,1950000,1365000,975000,3000,0,
hero_defence_up_building,hero_defence_up,8,1,"armycamp_E,8",91125,1950000,1365000,975000,3000,0,
durability_up_building,durability_up,8,1,"hero_defence_up_building,8",108000,1950000,1365000,975000,3000,0,
siege_up_building,siege_up,8,1,"march_speed_up_building,8",72900,2925000,2047500,1462500,3000,0,
march_speed_up_building,march_speed_up,8,1,"produce_food_A,8",72900,2925000,2047500,1462500,3000,0,
produce_lumber_A,produce_lumber,8,1,"townhall,8",19200,780000,546000,390000,1500,0,
produce_lumber_B,produce_lumber,8,1,"townhall,8",19200,390000,780000,546000,1500,0,
produce_lumber_C,produce_lumber,8,1,"townhall,8",19200,546000,390000,780000,1500,0,
produce_steel_A,produce_steel,8,1,"townhall,8",19200,780000,546000,390000,1500,0,
produce_steel_B,produce_steel,8,1,"townhall,8",19200,390000,780000,546000,1500,0,
produce_steel_C,produce_steel,8,1,"townhall,8",19200,546000,390000,780000,1500,0,
produce_food_A,produce_food,8,1,"townhall,8",19200,780000,546000,390000,1500,0,
produce_food_B,produce_food,8,1,"townhall,8",19200,780000,546000,390000,1500,0,
produce_food_C,produce_food,8,1,"townhall,8",19200,780000,546000,390000,1500,0,
produce_marble_A,produce_marble,8,1,"townhall,8",19200,780000,546000,390000,1500,0,
produce_marble_B,produce_marble,8,1,"townhall,8",19200,390000,780000,546000,1500,0,
produce_marble_C,produce_marble,8,1,"townhall,8",19200,546000,390000,780000,1500,0,
storage_lumber,storage_lumber,8,1,"armycamp_A,8",32400,975000,682500,487500,6000,0,
storage_steel,storage_steel,8,1,"armycamp_C,8",32400,487500,975000,682500,6000,0,
storage_food,storage_food,8,1,"tribute_gold_A,8",32400,682500,487500,975000,6000,0,
storage_marble,storage_marble,8,1,"armycamp_B,8",32400,975000,682500,487500,6000,0,
tribute_gold_A,tribute_gold,8,1,"durability_up_building,8",36000,487500,975000,682500,1875,0,
tribute_gold_B,tribute_gold,8,1,"durability_up_building,8",36000,682500,487500,975000,1875,0,
tribute_gold_C,tribute_gold,8,1,"siege_up_building,8",36000,975000,682500,487500,1875,0,
townhall,townhall,9,1,"storage_marble,8",216000,11000000,7700000,5500000,36000,0,
tribute_gold_D,tribute_gold,1,1,"townhall,9",3600,1100000,770000,550000,150,0,"townhall,8"
tribute_gold_D,tribute_gold,2,1,"siege_up_building,9",4800,1320000,924000,660000,300,0,
tribute_gold_D,tribute_gold,3,1,"siege_up_building,9",6000,770000,1540000,1078000,450,0,
tribute_gold_D,tribute_gold,4,1,"siege_up_building,9",8400,1232000,880000,1760000,675,0,
tribute_gold_D,tribute_gold,5,1,"siege_up_building,9",9600,1980000,1386000,990000,900,0,
tribute_gold_D,tribute_gold,6,1,"siege_up_building,9",19200,1210000,2420000,1694000,1200,0,
tribute_gold_D,tribute_gold,7,1,"siege_up_building,9",28800,1771000,1265000,2530000,1500,0,
tribute_gold_D,tribute_gold,8,1,"siege_up_building,9",36000,2640000,1848000,1320000,1875,0,
tribute_gold_D,tribute_gold,9,1,"siege_up_building,9",43200,1375000,2750000,1925000,2250,0,
armycamp_A,armycamp,9,1,"townhall,9",120000,1638000,1170000,2340000,7200,0,
armycamp_B,armycamp,9,1,"townhall,9",120000,6600000,4620000,3300000,7200,0,
armycamp_C,armycamp,9,1,"townhall,9",120000,8250000,5775000,4125000,7200,0,
armycamp_D,armycamp,9,1,"townhall,9",120000,8250000,5775000,4125000,7200,0,
armycamp_E,armycamp,9,1,"townhall,9",120000,9350000,6545000,4675000,7200,0,
hero_attack_up_building,hero_attack_up,9,1,"armycamp_B,9",121500,2750000,5500000,3850000,3600,0,
hero_defence_up_building,hero_defence_up,9,1,"armycamp_D,9",121500,3850000,2750000,5500000,3600,0,
durability_up_building,durability_up,9,1,"hero_attack_up_building,9",144000,5500000,3850000,2750000,3600,0,
siege_up_building,siege_up,9,1,"march_speed_up_building,9",120000,4125000,8250000,5775000,3600,0,
march_speed_up_building,march_speed_up,9,1,"produce_food_B,9",120000,5775000,4125000,8250000,3600,0,
paper_dominant_up_building,paper_dominant_up,9,1,"produce_lumber_C,9",86400,4400000,3080000,2200000,2700,0,
scissors_dominant_up_building,scissors_dominant_up,9,1,"produce_steel_C,9",86400,2200000,4400000,3080000,2700,0,
rock_dominant_up_building,rock_dominant_up,9,1,"produce_marble_C,9",86400,3080000,2200000,4400000,2700,0,
produce_lumber_A,produce_lumber,9,1,"townhall,9",28800,2200000,1540000,1100000,1800,0,
produce_lumber_B,produce_lumber,9,1,"townhall,9",28800,1100000,2200000,1540000,1800,0,
produce_lumber_C,produce_lumber,9,1,"townhall,9",28800,1540000,1100000,2200000,1800,0,
produce_steel_A,produce_steel,9,1,"townhall,9",28800,2200000,1540000,1100000,1800,0,
produce_steel_B,produce_steel,9,1,"townhall,9",28800,2200000,1540000,1100000,1800,0,
produce_steel_C,produce_steel,9,1,"townhall,9",28800,2200000,1540000,1100000,1800,0,
produce_food_A,produce_food,9,1,"townhall,9",28800,2200000,1540000,1100000,1800,0,
produce_food_B,produce_food,9,1,"townhall,9",28800,1100000,2200000,1540000,1800,0,
produce_food_C,produce_food,9,1,"townhall,9",28800,1540000,1100000,2200000,1800,0,
produce_marble_A,produce_marble,9,1,"townhall,9",28800,2200000,1540000,1100000,1800,0,
produce_marble_B,produce_marble,9,1,"townhall,9",28800,1100000,2200000,1540000,1800,0,
produce_marble_C,produce_marble,9,1,"townhall,9",28800,1540000,1100000,2200000,1800,0,
storage_lumber,storage_lumber,9,1,"rock_dominant_up_building,9",36000,2750000,1925000,1375000,7200,0,
storage_steel,storage_steel,9,1,"paper_dominant_up_building,9",36000,1375000,2750000,1925000,7200,0,
storage_food,storage_food,9,1,"tribute_gold_D,9",36000,1925000,1375000,2750000,7200,0,
storage_marble,storage_marble,9,1,"scissors_dominant_up_building,9",36000,2750000,1925000,1375000,7200,0,
tribute_gold_A,tribute_gold,9,1,"durability_up_building,9",43200,2750000,1925000,1375000,2250,0,
tribute_gold_B,tribute_gold,9,1,"durability_up_building,9",43200,2750000,1925000,1375000,2250,0,
tribute_gold_C,tribute_gold,9,1,"siege_up_building,9",43200,2750000,1925000,1375000,2250,0,
